FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
10,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84145,37.72104 140.84145,37.71536 140.84864,37.71536 140.84864,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",73,福島県,,南相馬市,2017/07/15 23:28:14,2017/07/15 23:34:50,0.31863,112
11,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.68124 140.84864,37.67555 140.85582,37.67555 140.85582,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",40,福島県,,南相馬市,2017/08/06 01:05:13,2017/08/06 01:22:42,0.37400,200
12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.68693 140.84864,37.68124 140.85582,37.68124 140.85582,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",70,福島県,,南相馬市,2017/08/06 01:05:41,2017/08/06 01:22:14,0.30629,212
13,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.72104 140.84864,37.71536 140.85582,37.71536 140.85582,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",106,福島県,,南相馬市,2017/07/15 23:27:05,2017/07/15 23:35:52,0.26358,95
14,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.68124 140.85582,37.67555 140.86301,37.67555 140.86301,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",80,福島県,,南相馬市,2017/08/06 01:04:07,2017/08/06 01:23:33,0.34475,188
15,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.72104 140.85582,37.71536 140.86301,37.71536 140.86301,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",93,福島県,,南相馬市,2017/07/15 23:26:05,2017/07/15 23:36:51,0.27387,91
16,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.66986 140.86301,37.66418 140.87020,37.66418 140.87020,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/08/06 01:02:22,2017/08/06 01:25:04,0.49560,120
17,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.67555 140.86301,37.66986 140.87020,37.66986 140.87020,37.67555</coordinates></LinearRing></outerBoundaryIs></Polygon>",74,福島県,,南相馬市,2017/08/06 01:03:09,2017/08/06 01:24:19,0.37541,149
18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.72104 140.86301,37.71536 140.87020,37.71536 140.87020,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/15 23:25:59,2017/07/15 23:36:55,0.17714,86
19,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.72673 140.86301,37.72104 140.87020,37.72104 140.87020,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",122,福島県,,南相馬市,2017/07/15 23:25:02,2017/07/15 23:38:55,0.13779,81
20,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.66986 140.87020,37.66418 140.87738,37.66418 140.87738,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",63,福島県,,南相馬市,2017/08/06 01:01:39,2017/08/06 01:25:45,0.36365,106
21,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72104 140.87020,37.71536 140.87738,37.71536 140.87738,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",79,福島県,,南相馬市,2017/07/15 23:39:02,2017/07/15 23:41:23,0.15304,74
22,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72673 140.87020,37.72104 140.87738,37.72104 140.87738,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",76,福島県,,南相馬市,2017/07/15 23:24:08,2017/07/15 23:42:13,0.14263,74
23,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.66418 140.87738,37.65849 140.88457,37.65849 140.88457,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/08/06 01:00:58,2017/08/06 01:00:59,0.33000,83
24,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.66986 140.87738,37.66418 140.88457,37.66418 140.88457,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",49,福島県,,南相馬市,2017/08/06 01:00:55,2017/08/06 01:26:24,0.33571,89
25,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.69830 140.87738,37.69262 140.88457,37.69262 140.88457,37.69830</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/15 23:12:37,2017/07/15 23:13:55,0.25900,127
26,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70399 140.87738,37.69830 140.88457,37.69830 140.88457,37.70399</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/07/15 23:13:56,2017/07/15 23:14:59,0.33893,189
27,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.70967 140.87738,37.70399 140.88457,37.70399 140.88457,37.70967</coordinates></LinearRing></outerBoundaryIs></Polygon>",46,福島県,,南相馬市,2017/07/15 23:15:21,2017/07/15 23:17:50,0.28283,167
28,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.71536 140.87738,37.70967 140.88457,37.70967 140.88457,37.71536</coordinates></LinearRing></outerBoundaryIs></Polygon>",61,福島県,,南相馬市,2017/07/15 23:17:51,2017/07/15 23:19:09,0.21787,117
29,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72104 140.87738,37.71536 140.88457,37.71536 140.88457,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",54,福島県,,南相馬市,2017/07/15 23:19:10,2017/07/15 23:46:51,0.14611,67
30,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87738,37.72673 140.87738,37.72104 140.88457,37.72104 140.88457,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",341,福島県,,南相馬市,2017/07/15 23:23:14,2017/07/15 23:52:28,0.12287,64
31,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.66418 140.88457,37.65849 140.89176,37.65849 140.89176,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/06 01:00:11,2017/08/06 01:00:20,0.21625,74
32,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.66986 140.88457,37.66418 140.89176,37.66418 140.89176,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",124,福島県,,南相馬市,2017/08/06 01:00:21,2017/08/06 01:28:53,0.35798,81
33,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.68693 140.88457,37.68124 140.89176,37.68124 140.89176,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/07/15 22:45:49,2017/07/15 22:47:28,0.24852,106
34,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.69262 140.88457,37.68693 140.89176,37.68693 140.89176,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",170,福島県,,南相馬市,2017/07/15 22:47:30,2017/07/15 23:12:24,0.25100,101
35,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.69830 140.88457,37.69262 140.89176,37.69262 140.89176,37.69830</coordinates></LinearRing></outerBoundaryIs></Polygon>",68,福島県,,南相馬市,2017/07/15 22:49:21,2017/07/15 23:12:36,0.21338,108
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72104 140.88457,37.71536 140.89176,37.71536 140.89176,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",117,福島県,,南相馬市,2017/07/15 23:19:15,2017/07/15 23:45:53,0.16641,66
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72673 140.88457,37.72104 140.89176,37.72104 140.89176,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",154,福島県,,南相馬市,2017/07/15 23:22:03,2017/07/15 23:53:19,0.13429,58
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.63003 140.89176,37.62434 140.89894,37.62434 140.89894,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/08/07 23:40:47,2017/08/07 23:41:47,0.44771,111
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.65849 140.89176,37.65280 140.89894,37.65280 140.89894,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",111,福島県,,南相馬市,2017/08/07 23:07:59,2017/08/07 23:26:47,0.38414,74
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.66418 140.89176,37.65849 140.89894,37.65849 140.89894,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",276,福島県,,南相馬市,2017/07/15 22:39:15,2017/08/07 23:13:01,0.23116,69
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.66986 140.89176,37.66418 140.89894,37.66418 140.89894,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",56,福島県,,南相馬市,2017/07/15 22:42:15,2017/07/15 22:43:16,0.29071,79
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.67555 140.89176,37.66986 140.89894,37.66986 140.89894,37.67555</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/15 22:44:19,2017/07/15 22:44:24,0.28000,107
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.68124 140.89176,37.67555 140.89894,37.67555 140.89894,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2017/07/15 22:44:26,2017/07/15 22:45:22,0.35043,118
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.68693 140.89176,37.68124 140.89894,37.68124 140.89894,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/15 22:45:31,2017/07/15 22:45:44,0.41769,118
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.69262 140.89176,37.68693 140.89894,37.68693 140.89894,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",107,福島県,,南相馬市,2017/07/15 22:50:31,2017/07/15 22:55:05,0.19748,88
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.69830 140.89176,37.69262 140.89894,37.69262 140.89894,37.69830</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/07/15 22:50:23,2017/07/15 22:50:30,0.20375,100
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.72673 140.89176,37.72104 140.89894,37.72104 140.89894,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/07/15 23:53:21,2017/07/15 23:53:29,0.14750,54
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.73241 140.89176,37.72673 140.89894,37.72673 140.89894,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/15 23:53:31,2017/07/15 23:54:14,0.10912,53
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.59587 140.89894,37.59018 140.90613,37.59018 140.90613,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/08/08 00:31:40,2017/08/08 00:35:27,0.41852,173
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63003 140.89894,37.62434 140.90613,37.62434 140.90613,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",81,福島県,,南相馬市,2017/08/07 23:40:32,2017/08/08 00:10:29,0.40185,104
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63572 140.89894,37.63003 140.90613,37.63003 140.90613,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",318,福島県,,南相馬市,2017/08/07 23:38:52,2017/08/08 00:08:16,0.30607,98
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64142 140.89894,37.63572 140.90613,37.63572 140.90613,37.64142</coordinates></LinearRing></outerBoundaryIs></Polygon>",125,福島県,,南相馬市,2017/08/07 23:37:12,2017/08/07 23:50:54,0.37168,125
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64711 140.89894,37.64142 140.90613,37.64142 140.90613,37.64711</coordinates></LinearRing></outerBoundaryIs></Polygon>",58,福島県,,南相馬市,2017/08/07 23:36:01,2017/08/07 23:37:10,0.30052,106
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65280 140.89894,37.64711 140.90613,37.64711 140.90613,37.65280</coordinates></LinearRing></outerBoundaryIs></Polygon>",82,福島県,,南相馬市,2017/08/07 23:31:46,2017/08/07 23:35:59,0.33537,84
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65849 140.89894,37.65280 140.90613,37.65280 140.90613,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",293,福島県,,南相馬市,2017/08/07 23:21:03,2017/08/07 23:31:45,0.30085,66
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.66418 140.89894,37.65849 140.90613,37.65849 140.90613,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",251,福島県,,南相馬市,2017/07/15 22:38:23,2017/08/07 23:21:02,0.21036,61
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.66986 140.89894,37.66418 140.90613,37.66418 140.90613,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",114,福島県,,南相馬市,2017/08/07 23:03:38,2017/08/07 23:15:06,0.22456,61
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.69262 140.89894,37.68693 140.90613,37.68693 140.90613,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",49,福島県,,南相馬市,2017/07/15 22:51:43,2017/07/29 01:10:19,0.18224,83
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.73241 140.89894,37.72673 140.90613,37.72673 140.90613,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,福島県,,南相馬市,2017/07/15 23:54:16,2017/07/15 23:55:06,0.11295,47
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.59018 140.90613,37.58448 140.91332,37.58448 140.91332,37.59018</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/08 00:50:08,2017/08/08 00:50:37,0.28250,164
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.59587 140.90613,37.59018 140.91332,37.59018 140.91332,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",307,福島県,,南相馬市,2017/08/08 00:29:44,2017/08/08 00:50:06,0.40287,163
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.60157 140.90613,37.59587 140.91332,37.59587 140.91332,37.60157</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/08/08 00:20:05,2017/08/08 00:20:40,0.23607,103
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.60726 140.90613,37.60157 140.91332,37.60157 140.91332,37.60726</coordinates></LinearRing></outerBoundaryIs></Polygon>",49,福島県,,南相馬市,2017/08/08 00:17:10,2017/08/11 20:18:14,0.32878,112
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.61296 140.90613,37.60726 140.91332,37.60726 140.91332,37.61296</coordinates></LinearRing></outerBoundaryIs></Polygon>",60,福島県,,南相馬市,2017/08/08 00:15:31,2017/08/08 00:17:09,0.33683,119
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.61865 140.90613,37.61296 140.91332,37.61296 140.91332,37.61865</coordinates></LinearRing></outerBoundaryIs></Polygon>",114,福島県,,南相馬市,2017/08/08 00:14:03,2017/08/11 19:29:39,0.32439,116
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.62434 140.90613,37.61865 140.91332,37.61865 140.91332,37.62434</coordinates></LinearRing></outerBoundaryIs></Polygon>",137,福島県,,南相馬市,2017/08/07 23:53:55,2017/08/08 00:14:01,0.31511,101
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.63003 140.90613,37.62434 140.91332,37.62434 140.91332,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/08/07 23:53:15,2017/08/08 00:10:50,0.45000,127
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.63572 140.90613,37.63003 140.91332,37.63003 140.91332,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",59,福島県,,南相馬市,2017/08/07 23:46:37,2017/08/08 00:07:42,0.26593,84
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.66418 140.90613,37.65849 140.91332,37.65849 140.91332,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",245,福島県,,南相馬市,2017/07/15 22:37:34,2017/08/07 23:20:28,0.18494,57
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.66986 140.90613,37.66418 140.91332,37.66418 140.91332,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",131,福島県,,南相馬市,2017/08/07 23:02:20,2017/08/07 23:17:05,0.27603,58
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.69262 140.90613,37.68693 140.91332,37.68693 140.91332,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",124,福島県,,南相馬市,2017/07/29 01:08:54,2017/07/29 01:13:01,0.18815,71
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.73241 140.90613,37.72673 140.91332,37.72673 140.91332,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",70,福島県,,南相馬市,2017/07/15 23:55:08,2017/07/16 00:06:39,0.12829,43
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.73810 140.90613,37.73241 140.91332,37.73241 140.91332,37.73810</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2017/07/15 23:55:43,2017/07/16 00:07:09,0.14122,46
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.57879 140.91332,37.57309 140.92050,37.57309 140.92050,37.57879</coordinates></LinearRing></outerBoundaryIs></Polygon>",55,福島県,,南相馬市,2017/08/08 01:28:38,2017/08/08 01:31:00,0.33400,130
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59018 140.91332,37.58448 140.92050,37.58448 140.92050,37.59018</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/08 00:50:38,2017/08/08 00:51:18,0.23524,155
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59587 140.91332,37.59018 140.92050,37.59018 140.92050,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",105,福島県,,南相馬市,2017/08/08 00:27:04,2017/08/11 20:12:37,0.31590,108
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60157 140.91332,37.59587 140.92050,37.59587 140.92050,37.60157</coordinates></LinearRing></outerBoundaryIs></Polygon>",117,福島県,,南相馬市,2017/08/08 00:20:41,2017/08/11 20:12:59,0.24479,87
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60726 140.91332,37.60157 140.92050,37.60157 140.92050,37.60726</coordinates></LinearRing></outerBoundaryIs></Polygon>",204,福島県,,南相馬市,2017/08/08 00:17:47,2017/08/11 20:29:37,0.25926,101
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61296 140.91332,37.60726 140.92050,37.60726 140.92050,37.61296</coordinates></LinearRing></outerBoundaryIs></Polygon>",45,福島県,,南相馬市,2017/08/11 20:29:39,2017/08/11 20:32:54,0.25911,95
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61865 140.91332,37.61296 140.92050,37.61296 140.92050,37.61865</coordinates></LinearRing></outerBoundaryIs></Polygon>",106,福島県,,南相馬市,2017/08/11 19:26:35,2017/08/11 19:30:42,0.21708,95
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.62434 140.91332,37.61865 140.92050,37.61865 140.92050,37.62434</coordinates></LinearRing></outerBoundaryIs></Polygon>",52,福島県,,南相馬市,2017/08/07 23:55:48,2017/08/08 00:03:17,0.24346,78
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63003 140.91332,37.62434 140.92050,37.62434 140.92050,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",162,福島県,,南相馬市,2017/08/07 23:56:30,2017/08/08 00:04:47,0.22210,71
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63572 140.91332,37.63003 140.92050,37.63003 140.92050,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",150,福島県,,南相馬市,2017/08/08 00:05:55,2017/08/11 18:31:45,0.21620,71
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.65849 140.91332,37.65280 140.92050,37.65280 140.92050,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/11 18:10:33,2017/08/11 18:11:05,0.20286,53
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66418 140.91332,37.65849 140.92050,37.65849 140.92050,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",320,福島県,,南相馬市,2017/07/15 22:36:45,2017/08/11 18:10:32,0.20634,52
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66986 140.91332,37.66418 140.92050,37.66418 140.92050,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",52,福島県,,南相馬市,2017/08/07 23:00:30,2017/08/07 23:01:35,0.25635,56
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68124 140.91332,37.67555 140.92050,37.67555 140.92050,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",51,福島県,,南相馬市,2017/07/29 01:16:08,2017/07/29 01:17:10,0.17941,69
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68693 140.91332,37.68124 140.92050,37.68124 140.92050,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/29 01:15:47,2017/07/29 01:16:06,0.19176,61
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.69262 140.91332,37.68693 140.92050,37.68693 140.92050,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",97,福島県,,南相馬市,2017/07/29 01:07:39,2017/07/29 01:14:07,0.20247,58
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.71536 140.91332,37.70967 140.92050,37.70967 140.92050,37.71536</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/16 01:21:14,2017/07/16 01:22:32,0.19206,56
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.72673 140.91332,37.72104 140.92050,37.72104 140.92050,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/07/16 00:04:28,2017/07/16 00:16:33,0.10154,36
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73241 140.91332,37.72673 140.92050,37.72673 140.92050,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",142,福島県,,南相馬市,2017/07/16 00:03:20,2017/07/16 00:16:10,0.10761,38
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73810 140.91332,37.73241 140.92050,37.73241 140.92050,37.73810</coordinates></LinearRing></outerBoundaryIs></Polygon>",223,福島県,,南相馬市,2017/07/15 23:56:21,2017/07/16 00:15:13,0.10865,42
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74378 140.91332,37.73810 140.92050,37.73810 140.92050,37.74378</coordinates></LinearRing></outerBoundaryIs></Polygon>",93,福島県,,南相馬市,2017/07/15 23:57:46,2017/07/16 00:02:03,0.11527,52
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74946 140.91332,37.74378 140.92050,37.74378 140.92050,37.74946</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,相馬市,2017/07/15 23:58:57,2017/07/16 00:01:09,0.11893,50
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.55600 140.92050,37.55031 140.92769,37.55031 140.92769,37.55600</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/12 00:58:29,2017/08/12 00:58:36,0.50833,99
