FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
1326,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.65657 140.94206,37.65514 140.94386,37.65514 140.94386,37.65657</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2017/07/28 18:13:32,2017/08/26 20:55:44,0.13667,36
1327,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.65799 140.94206,37.65657 140.94386,37.65657 140.94386,37.65799</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/06 00:26:18,2017/08/06 00:26:27,0.16700,36
1328,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.65941 140.94206,37.65799 140.94386,37.65799 140.94386,37.65941</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/08/06 00:17:46,2017/08/06 00:26:11,0.14714,37
1329,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.66083 140.94206,37.65941 140.94386,37.65941 140.94386,37.66083</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/06 00:17:37,2017/08/06 00:17:45,0.12714,38
1330,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.66368 140.94206,37.66225 140.94386,37.66225 140.94386,37.66368</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/08/06 00:07:22,2017/08/06 00:39:45,0.13333,32
1331,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67079 140.94206,37.66937 140.94386,37.66937 140.94386,37.67079</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/05 23:28:38,2017/08/05 23:32:04,0.15526,52
1332,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67221 140.94206,37.67079 140.94386,37.67079 140.94386,37.67221</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/08/05 23:28:51,2017/08/05 23:31:51,0.13818,53
1333,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67363 140.94206,37.67221 140.94386,37.67221 140.94386,37.67363</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/07/29 01:24:54,2017/08/05 23:42:57,0.14958,53
1334,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67505 140.94206,37.67363 140.94386,37.67363 140.94386,37.67505</coordinates></LinearRing></outerBoundaryIs></Polygon>",40,福島県,,南相馬市,2017/07/29 00:45:04,2017/08/05 23:42:42,0.14500,56
1335,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69069 140.94206,37.68927 140.94386,37.68927 140.94386,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/29 00:51:55,2017/07/29 00:52:11,0.13750,48
1336,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69354 140.94206,37.69212 140.94386,37.69212 140.94386,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/29 00:26:12,2017/07/29 00:49:33,0.09444,38
1337,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69496 140.94206,37.69354 140.94386,37.69354 140.94386,37.69496</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/07/28 23:51:48,2017/07/29 00:24:49,0.11733,33
1338,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69638 140.94206,37.69496 140.94386,37.69496 140.94386,37.69638</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/28 23:51:21,2017/07/29 00:24:47,0.11600,34
1339,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69780 140.94206,37.69638 140.94386,37.69638 140.94386,37.69780</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/28 23:57:52,2017/07/28 23:58:01,0.09857,34
1340,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69922 140.94206,37.69780 140.94386,37.69780 140.94386,37.69922</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/26 19:59:15,2017/07/28 23:58:08,0.11000,31
1341,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.70065 140.94206,37.69922 140.94386,37.69922 140.94386,37.70065</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/07/26 19:59:27,2017/07/26 19:59:37,0.10500,31
1342,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.70207 140.94206,37.70065 140.94386,37.70065 140.94386,37.70207</coordinates></LinearRing></outerBoundaryIs></Polygon>",38,福島県,,南相馬市,2017/07/26 19:44:52,2017/07/26 20:03:15,0.10895,29
1343,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.70349 140.94206,37.70207 140.94386,37.70207 140.94386,37.70349</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/26 19:45:37,2017/07/26 19:45:38,0.13500,32
1344,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71060 140.94206,37.70917 140.94386,37.70917 140.94386,37.71060</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/07/26 19:47:01,2017/07/26 19:49:10,0.10389,24
1345,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71486 140.94206,37.71344 140.94386,37.71344 140.94386,37.71486</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/07/16 01:15:05,2017/07/26 19:04:26,0.10231,23
1346,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71628 140.94206,37.71486 140.94386,37.71486 140.94386,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/07/16 01:15:13,2017/07/26 19:04:30,0.10143,24
1347,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71770 140.94206,37.71628 140.94386,37.71628 140.94386,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/07/16 01:02:59,2017/07/26 19:13:02,0.09500,24
1348,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71912 140.94206,37.71770 140.94386,37.71770 140.94386,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/07/16 01:03:01,2017/07/26 19:13:16,0.10625,26
1349,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72054 140.94206,37.71912 140.94386,37.71912 140.94386,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/07/16 01:03:15,2017/07/26 19:13:27,0.10300,25
1350,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72197 140.94206,37.72054 140.94386,37.72054 140.94386,37.72197</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/16 01:03:30,2017/07/26 19:13:42,0.09500,25
1351,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72339 140.94206,37.72197 140.94386,37.72197 140.94386,37.72339</coordinates></LinearRing></outerBoundaryIs></Polygon>",71,福島県,,南相馬市,2017/07/16 00:47:54,2017/07/26 19:14:07,0.09746,26
1352,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72623 140.94206,37.72481 140.94386,37.72481 140.94386,37.72623</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/26 19:15:03,2017/07/26 19:15:06,0.12000,30
1353,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72765 140.94206,37.72623 140.94386,37.72623 140.94386,37.72765</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/26 19:15:07,2017/07/26 19:15:26,0.11471,32
1354,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.74328 140.94206,37.74186 140.94386,37.74186 140.94386,37.74328</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/07/16 00:36:57,2017/07/16 00:37:11,0.09833,39
1355,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.53414 140.94386,37.53271 140.94565,37.53271 140.94565,37.53414</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/12 01:03:14,2017/08/12 01:04:21,0.53800,72
1356,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.53556 140.94386,37.53414 140.94565,37.53414 140.94565,37.53556</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/12 01:02:47,2017/08/12 01:33:27,0.42938,73
1357,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.53699 140.94386,37.53556 140.94565,37.53556 140.94565,37.53699</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/12 01:02:50,2017/08/12 01:33:22,0.29105,74
1358,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.54411 140.94386,37.54269 140.94565,37.54269 140.94565,37.54411</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2017/08/12 00:28:17,2017/08/12 00:28:23,0.26000,55
1359,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.54554 140.94386,37.54411 140.94565,37.54411 140.94565,37.54554</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/12 00:28:03,2017/08/12 00:28:15,0.24000,54
1360,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.54696 140.94386,37.54554 140.94565,37.54554 140.94565,37.54696</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/12 00:28:02,2017/08/12 00:28:02,0.25000,54
1361,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.54981 140.94386,37.54839 140.94565,37.54839 140.94565,37.54981</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/12 00:34:49,2017/08/12 00:34:53,0.24667,62
1362,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.55123 140.94386,37.54981 140.94565,37.54981 140.94565,37.55123</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/12 00:34:54,2017/08/12 00:36:48,0.28000,62
1363,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.55551 140.94386,37.55408 140.94565,37.55408 140.94565,37.55551</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/12 00:50:45,2017/08/12 00:50:50,0.32833,58
1364,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.55693 140.94386,37.55551 140.94565,37.55551 140.94565,37.55693</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/08/12 00:50:52,2017/08/12 00:50:54,0.27000,55
1365,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56263 140.94386,37.56120 140.94565,37.56120 140.94565,37.56263</coordinates></LinearRing></outerBoundaryIs></Polygon>",25,福島県,,南相馬市,2017/08/12 00:00:44,2017/08/12 00:53:18,0.23640,52
1366,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56405 140.94386,37.56263 140.94565,37.56263 140.94565,37.56405</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/12 00:00:13,2017/08/12 00:00:21,0.36000,57
1367,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56548 140.94386,37.56405 140.94565,37.56405 140.94565,37.56548</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/08/11 23:59:52,2017/08/12 00:00:11,0.26588,61
1368,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56690 140.94386,37.56548 140.94565,37.56548 140.94565,37.56690</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/08/11 23:59:38,2017/08/11 23:59:51,0.23636,62
1369,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56833 140.94386,37.56690 140.94565,37.56690 140.94565,37.56833</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/11 23:59:22,2017/08/11 23:59:36,0.31833,59
1370,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.56975 140.94386,37.56833 140.94565,37.56833 140.94565,37.56975</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/08/11 23:59:05,2017/08/11 23:59:20,0.31538,56
1371,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.57117 140.94386,37.56975 140.94565,37.56975 140.94565,37.57117</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/08/11 23:47:06,2017/08/11 23:59:04,0.28829,52
1372,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.57260 140.94386,37.57117 140.94565,37.57117 140.94565,37.57260</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/11 23:58:26,2017/08/11 23:58:40,0.32917,44
1373,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.57402 140.94386,37.57260 140.94565,37.57260 140.94565,37.57402</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/11 23:58:14,2017/08/11 23:58:24,0.26600,40
1374,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.57545 140.94386,37.57402 140.94565,37.57402 140.94565,37.57545</coordinates></LinearRing></outerBoundaryIs></Polygon>",25,福島県,,南相馬市,2017/08/11 23:37:03,2017/08/11 23:57:51,0.28080,39
1375,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.58114 140.94386,37.57972 140.94565,37.57972 140.94565,37.58114</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/11 23:31:04,2017/08/11 23:31:14,0.22500,44
1376,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.58256 140.94386,37.58114 140.94565,37.58114 140.94565,37.58256</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/11 23:31:16,2017/08/11 23:31:35,0.20187,41
1377,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.58399 140.94386,37.58256 140.94565,37.58256 140.94565,37.58399</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/08 01:36:47,2017/08/08 01:37:02,0.19800,50
1378,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.59538 140.94386,37.59395 140.94565,37.59395 140.94565,37.59538</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/08/08 01:14:17,2017/08/08 01:14:29,0.27636,79
1379,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.60107 140.94386,37.59965 140.94565,37.59965 140.94565,37.60107</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/08/08 01:01:13,2017/08/08 01:01:31,0.19600,41
1380,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.60534 140.94386,37.60392 140.94565,37.60392 140.94565,37.60534</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/11 20:06:16,2017/08/11 20:06:28,0.16200,43
1381,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.60961 140.94386,37.60819 140.94565,37.60819 140.94565,37.60961</coordinates></LinearRing></outerBoundaryIs></Polygon>",29,福島県,,南相馬市,2017/08/11 22:58:06,2017/08/19 20:32:53,0.20655,67
1382,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61103 140.94386,37.60961 140.94565,37.60961 140.94565,37.61103</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2017/08/11 22:57:53,2017/08/19 20:32:34,0.15267,63
1383,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61246 140.94386,37.61103 140.94565,37.61103 140.94565,37.61246</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/19 20:31:55,2017/08/19 20:32:06,0.10500,62
1384,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61388 140.94386,37.61246 140.94565,37.61246 140.94565,37.61388</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/08/19 20:35:34,2017/08/19 20:35:46,0.13500,61
1385,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61530 140.94386,37.61388 140.94565,37.61388 140.94565,37.61530</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2017/08/19 20:35:47,2017/08/19 20:35:53,0.13000,60
1386,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61673 140.94386,37.61530 140.94565,37.61530 140.94565,37.61673</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/08/11 19:46:29,2017/08/11 20:40:22,0.14615,57
1387,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61815 140.94386,37.61673 140.94565,37.61673 140.94565,37.61815</coordinates></LinearRing></outerBoundaryIs></Polygon>",25,福島県,,南相馬市,2017/08/11 20:40:23,2017/08/19 20:15:30,0.14520,58
1388,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.61957 140.94386,37.61815 140.94565,37.61815 140.94565,37.61957</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2017/08/19 20:15:32,2017/08/19 20:15:51,0.15846,58
1389,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62100 140.94386,37.61957 140.94565,37.61957 140.94565,37.62100</coordinates></LinearRing></outerBoundaryIs></Polygon>",25,福島県,,南相馬市,2017/08/13 19:41:37,2017/08/19 20:10:31,0.12080,55
1390,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62242 140.94386,37.62100 140.94565,37.62100 140.94565,37.62242</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/08/13 19:41:48,2017/08/19 20:10:03,0.10294,55
1391,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62384 140.94386,37.62242 140.94565,37.62242 140.94565,37.62384</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/19 20:04:43,2017/08/19 20:05:11,0.10619,52
1392,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62527 140.94386,37.62384 140.94565,37.62384 140.94565,37.62527</coordinates></LinearRing></outerBoundaryIs></Polygon>",67,福島県,,南相馬市,2017/08/11 22:51:31,2017/08/19 20:21:34,0.11657,52
1393,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62669 140.94386,37.62527 140.94565,37.62527 140.94565,37.62669</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/11 22:51:27,2017/08/19 20:20:40,0.13714,52
1394,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.62953 140.94386,37.62811 140.94565,37.62811 140.94565,37.62953</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/08/19 18:54:36,2017/08/19 18:54:48,0.10727,48
1395,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.63096 140.94386,37.62953 140.94565,37.62953 140.94565,37.63096</coordinates></LinearRing></outerBoundaryIs></Polygon>",43,福島県,,南相馬市,2017/08/19 18:50:14,2017/08/19 19:02:50,0.11605,48
1396,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.63238 140.94386,37.63096 140.94565,37.63096 140.94565,37.63238</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/08/19 18:21:56,2017/08/19 19:02:27,0.14050,46
1397,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.63380 140.94386,37.63238 140.94565,37.63238 140.94565,37.63380</coordinates></LinearRing></outerBoundaryIs></Polygon>",56,福島県,,南相馬市,2017/08/19 18:21:16,2017/08/19 18:29:45,0.11643,45
1398,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.63523 140.94386,37.63380 140.94565,37.63380 140.94565,37.63523</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/08/19 18:29:46,2017/08/19 18:30:04,0.15800,44
1399,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.63665 140.94386,37.63523 140.94565,37.63523 140.94565,37.63665</coordinates></LinearRing></outerBoundaryIs></Polygon>",63,福島県,,南相馬市,2017/08/11 22:48:17,2017/08/19 18:31:02,0.11984,42
1400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64092 140.94386,37.63949 140.94565,37.63949 140.94565,37.64092</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/11 18:01:32,2017/08/14 19:23:48,0.13227,41
1401,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64234 140.94386,37.64092 140.94565,37.64092 140.94565,37.64234</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/08/14 19:22:37,2017/08/14 19:23:12,0.14214,37
1402,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64376 140.94386,37.64234 140.94565,37.64234 140.94565,37.64376</coordinates></LinearRing></outerBoundaryIs></Polygon>",51,福島県,,南相馬市,2017/08/14 19:03:06,2017/08/14 19:22:36,0.17941,38
1403,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64661 140.94386,37.64519 140.94565,37.64519 140.94565,37.64661</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/29 01:34:01,2017/07/29 01:34:01,0.12000,36
1404,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64803 140.94386,37.64661 140.94565,37.64661 140.94565,37.64803</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/29 01:33:49,2017/07/29 01:34:00,0.12545,33
1405,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.64945 140.94386,37.64803 140.94565,37.64803 140.94565,37.64945</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2017/07/29 01:33:37,2017/07/29 01:33:48,0.11818,33
1406,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.65088 140.94386,37.64945 140.94565,37.64945 140.94565,37.65088</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2017/07/29 01:33:23,2017/08/07 22:45:24,0.12167,35
1407,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.65230 140.94386,37.65088 140.94565,37.65088 140.94565,37.65230</coordinates></LinearRing></outerBoundaryIs></Polygon>",63,福島県,,南相馬市,2017/07/28 18:07:53,2017/08/07 22:44:58,0.11397,34
1408,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.65372 140.94386,37.65230 140.94565,37.65230 140.94565,37.65372</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/07/28 18:08:04,2017/08/07 22:44:40,0.11692,35
1409,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.65657 140.94386,37.65514 140.94565,37.65514 140.94565,37.65657</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2017/07/28 18:13:51,2017/08/26 20:55:57,0.14054,35
1410,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.65799 140.94386,37.65657 140.94565,37.65657 140.94565,37.65799</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/08/06 00:26:28,2017/08/06 00:26:45,0.16444,34
1411,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.66083 140.94386,37.65941 140.94565,37.65941 140.94565,37.66083</coordinates></LinearRing></outerBoundaryIs></Polygon>",55,福島県,,南相馬市,2017/08/06 00:08:16,2017/08/06 00:40:35,0.13745,35
1412,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.66225 140.94386,37.66083 140.94565,37.66083 140.94565,37.66225</coordinates></LinearRing></outerBoundaryIs></Polygon>",42,福島県,,南相馬市,2017/08/06 00:07:47,2017/08/06 00:40:14,0.13524,33
1413,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.66368 140.94386,37.66225 140.94565,37.66225 140.94565,37.66368</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2017/08/06 00:07:39,2017/08/06 00:39:52,0.12357,32
1414,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.66937 140.94386,37.66794 140.94565,37.66794 140.94565,37.66937</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/08/05 23:28:21,2017/08/05 23:28:30,0.13889,51
1415,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.67079 140.94386,37.66937 140.94565,37.66937 140.94565,37.67079</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2017/08/05 23:28:32,2017/08/05 23:32:41,0.16000,51
1416,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.67363 140.94386,37.67221 140.94565,37.67221 140.94565,37.67363</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/08/05 23:23:07,2017/08/05 23:42:28,0.13150,52
1417,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.67505 140.94386,37.67363 140.94565,37.67363 140.94565,37.67505</coordinates></LinearRing></outerBoundaryIs></Polygon>",39,福島県,,南相馬市,2017/07/29 00:44:40,2017/08/05 23:42:32,0.15051,54
1418,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.69069 140.94386,37.68927 140.94565,37.68927 140.94565,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/07/29 00:50:19,2017/07/29 00:51:53,0.13067,47
1419,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.69212 140.94386,37.69069 140.94565,37.69069 140.94565,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2017/07/29 00:19:05,2017/07/29 00:50:17,0.13027,44
1420,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.69354 140.94386,37.69212 140.94565,37.69212 140.94565,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2017/07/29 00:21:19,2017/07/29 00:49:52,0.10111,38
1421,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94386,37.69496 140.94386,37.69354 140.94565,37.69354 140.94565,37.69496</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/29 00:21:11,2017/07/29 00:21:30,0.09444,35
