FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
220,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66100 140.91691,37.65815 140.92050,37.65815 140.92050,37.66100</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/08/11 18:10:06,2017/08/11 18:10:35,0.22481,54
221,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66384 140.91691,37.66100 140.92050,37.66100 140.92050,37.66384</coordinates></LinearRing></outerBoundaryIs></Polygon>",152,福島県,,南相馬市,2017/07/15 22:36:45,2017/08/11 18:09:28,0.21204,50
222,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66669 140.91691,37.66384 140.92050,37.66384 140.92050,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/08/07 23:00:37,2017/08/07 23:01:02,0.24833,54
223,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.66953 140.91691,37.66669 140.92050,37.66669 140.92050,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/08/07 23:00:30,2017/08/07 23:00:30,0.13000,52
224,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.67806 140.91691,37.67522 140.92050,37.67522 140.92050,37.67806</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/07/29 01:16:46,2017/07/29 01:17:10,0.17952,69
225,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68091 140.91691,37.67806 140.92050,37.67806 140.92050,37.68091</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/07/29 01:16:13,2017/07/29 01:16:45,0.18308,68
226,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68375 140.91691,37.68091 140.92050,37.68091 140.92050,37.68375</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/07/29 01:15:47,2017/07/29 01:16:11,0.18476,63
227,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.68944 140.91691,37.68660 140.92050,37.68660 140.92050,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2017/07/29 01:07:39,2017/07/29 01:14:07,0.20111,56
228,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.71218 140.91691,37.70934 140.92050,37.70934 140.92050,37.71218</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/16 01:21:14,2017/07/16 01:22:32,0.19206,56
229,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.72640 140.91691,37.72355 140.92050,37.72355 140.92050,37.72640</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2017/07/16 00:16:21,2017/07/16 00:16:33,0.10300,35
230,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.72924 140.91691,37.72640 140.92050,37.72640 140.92050,37.72924</coordinates></LinearRing></outerBoundaryIs></Polygon>",93,福島県,,南相馬市,2017/07/16 00:03:55,2017/07/16 00:16:20,0.10527,37
231,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73208 140.91691,37.72924 140.92050,37.72924 140.92050,37.73208</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,福島県,,南相馬市,2017/07/16 00:03:23,2017/07/16 00:15:40,0.09841,37
232,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73492 140.91691,37.73208 140.92050,37.73208 140.92050,37.73492</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2017/07/16 00:02:49,2017/07/16 00:15:15,0.10049,38
233,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.73776 140.91691,37.73492 140.92050,37.73492 140.92050,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",120,福島県,,南相馬市,2017/07/15 23:57:05,2017/07/16 00:14:54,0.10433,43
234,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91691,37.74060 140.91691,37.73776 140.92050,37.73776 140.92050,37.74060</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2017/07/15 23:57:45,2017/07/16 00:02:06,0.11268,52
235,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.58131 140.92050,37.57846 140.92410,37.57846 140.92410,37.58131</coordinates></LinearRing></outerBoundaryIs></Polygon>",43,福島県,,南相馬市,2017/08/08 01:27:58,2017/08/08 01:31:31,0.32256,108
236,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59270 140.92050,37.58985 140.92410,37.58985 140.92410,37.59270</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/08 00:51:42,2017/08/08 00:52:11,0.21857,140
237,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59554 140.92050,37.59270 140.92410,37.59270 140.92410,37.59554</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2017/08/08 00:27:00,2017/08/11 20:12:33,0.24208,85
238,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.59839 140.92050,37.59554 140.92410,37.59554 140.92410,37.59839</coordinates></LinearRing></outerBoundaryIs></Polygon>",60,福島県,,南相馬市,2017/08/08 00:26:57,2017/08/11 20:12:35,0.21417,73
239,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60124 140.92050,37.59839 140.92410,37.59839 140.92410,37.60124</coordinates></LinearRing></outerBoundaryIs></Polygon>",83,福島県,,南相馬市,2017/08/08 00:22:42,2017/08/11 20:37:27,0.23578,85
240,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60408 140.92050,37.60124 140.92410,37.60124 140.92410,37.60408</coordinates></LinearRing></outerBoundaryIs></Polygon>",127,福島県,,南相馬市,2017/08/08 00:21:51,2017/08/11 20:37:12,0.23756,89
241,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60693 140.92050,37.60408 140.92410,37.60408 140.92410,37.60693</coordinates></LinearRing></outerBoundaryIs></Polygon>",92,福島県,,南相馬市,2017/08/11 20:15:32,2017/08/11 20:36:41,0.20337,89
242,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.60978 140.92050,37.60693 140.92410,37.60693 140.92410,37.60978</coordinates></LinearRing></outerBoundaryIs></Polygon>",122,福島県,,南相馬市,2017/08/11 20:25:19,2017/08/11 20:33:49,0.23303,86
243,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61262 140.92050,37.60978 140.92410,37.60978 140.92410,37.61262</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/11 20:31:26,2017/08/11 20:31:55,0.20000,83
244,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61547 140.92050,37.61262 140.92410,37.61262 140.92410,37.61547</coordinates></LinearRing></outerBoundaryIs></Polygon>",57,福島県,,南相馬市,2017/08/11 19:26:01,2017/08/11 19:32:48,0.20123,83
245,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.61832 140.92050,37.61547 140.92410,37.61547 140.92410,37.61832</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/11 19:25:35,2017/08/11 19:25:59,0.20895,84
246,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62401 140.92050,37.62116 140.92410,37.62116 140.92410,37.62401</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2017/08/08 00:02:07,2017/08/08 00:02:15,0.18857,68
247,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62685 140.92050,37.62401 140.92410,37.62401 140.92410,37.62685</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/08/08 00:01:28,2017/08/08 00:02:24,0.15829,66
248,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.62970 140.92050,37.62685 140.92410,37.62685 140.92410,37.62970</coordinates></LinearRing></outerBoundaryIs></Polygon>",78,福島県,,南相馬市,2017/08/07 23:59:20,2017/08/11 19:02:23,0.13538,64
249,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63255 140.92050,37.62970 140.92410,37.62970 140.92410,37.63255</coordinates></LinearRing></outerBoundaryIs></Polygon>",68,福島県,,南相馬市,2017/08/07 23:59:26,2017/08/11 19:02:08,0.17412,65
250,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63539 140.92050,37.63255 140.92410,37.63255 140.92410,37.63539</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2017/08/08 00:05:43,2017/08/11 18:32:09,0.14444,69
251,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.63824 140.92050,37.63539 140.92410,37.63539 140.92410,37.63824</coordinates></LinearRing></outerBoundaryIs></Polygon>",60,福島県,,南相馬市,2017/08/11 18:28:33,2017/08/11 18:48:53,0.19800,65
252,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.64108 140.92050,37.63824 140.92410,37.63824 140.92410,37.64108</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/11 18:28:26,2017/08/11 18:48:59,0.16167,65
253,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.64962 140.92050,37.64677 140.92410,37.64677 140.92410,37.64962</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/08/11 18:18:24,2017/08/11 18:19:07,0.19450,54
254,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.65246 140.92050,37.64962 140.92410,37.64962 140.92410,37.65246</coordinates></LinearRing></outerBoundaryIs></Polygon>",42,福島県,,南相馬市,2017/08/11 18:19:08,2017/08/11 18:19:52,0.16071,53
255,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.65531 140.92050,37.65246 140.92410,37.65246 140.92410,37.65531</coordinates></LinearRing></outerBoundaryIs></Polygon>",53,福島県,,南相馬市,2017/08/11 18:11:07,2017/08/11 18:20:30,0.17057,52
256,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66100 140.92050,37.65815 140.92410,37.65815 140.92410,37.66100</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/15 22:36:11,2017/08/06 00:56:40,0.13882,48
257,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66384 140.92050,37.66100 140.92410,37.66100 140.92410,37.66384</coordinates></LinearRing></outerBoundaryIs></Polygon>",135,福島県,,南相馬市,2017/07/15 22:36:32,2017/08/11 18:08:04,0.18163,48
258,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66669 140.92050,37.66384 140.92410,37.66384 140.92410,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/06 00:00:16,2017/08/06 00:00:36,0.19125,45
259,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.66953 140.92050,37.66669 140.92410,37.66669 140.92410,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",61,福島県,,南相馬市,2017/08/05 23:54:06,2017/08/07 23:00:28,0.16918,49
260,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67238 140.92050,37.66953 140.92410,37.66953 140.92410,37.67238</coordinates></LinearRing></outerBoundaryIs></Polygon>",33,福島県,,南相馬市,2017/08/05 23:52:32,2017/08/05 23:54:05,0.20485,68
261,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67522 140.92050,37.67238 140.92410,37.67238 140.92410,37.67522</coordinates></LinearRing></outerBoundaryIs></Polygon>",57,福島県,,南相馬市,2017/07/29 01:18:32,2017/08/05 23:52:31,0.20246,67
262,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.67806 140.92050,37.67522 140.92410,37.67522 140.92410,37.67806</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/07/29 01:17:12,2017/07/29 01:18:31,0.16600,66
263,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68091 140.92050,37.67806 140.92410,37.67806 140.92410,37.68091</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/29 01:16:15,2017/07/29 01:16:15,0.16000,71
264,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68375 140.92050,37.68091 140.92410,37.68091 140.92410,37.68375</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/07/29 01:15:20,2017/07/29 01:15:45,0.19600,75
265,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68660 140.92050,37.68375 140.92410,37.68375 140.92410,37.68660</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,,南相馬市,2017/07/29 01:14:46,2017/07/29 01:15:19,0.15355,65
266,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.68944 140.92050,37.68660 140.92410,37.68660 140.92410,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",90,福島県,,南相馬市,2017/07/29 01:02:59,2017/07/29 01:14:44,0.14822,53
267,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.69228 140.92050,37.68944 140.92410,37.68944 140.92410,37.69228</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/29 00:58:23,2017/07/29 01:04:31,0.15320,50
268,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.69513 140.92050,37.69228 140.92410,37.69228 140.92410,37.69513</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/29 00:57:59,2017/07/29 00:58:21,0.15824,48
269,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.71218 140.92050,37.70934 140.92410,37.70934 140.92410,37.71218</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/07/16 01:20:43,2017/07/16 01:23:02,0.13206,47
270,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.71503 140.92050,37.71218 140.92410,37.71218 140.92410,37.71503</coordinates></LinearRing></outerBoundaryIs></Polygon>",45,福島県,,南相馬市,2017/07/26 19:27:39,2017/07/26 19:29:36,0.09311,67
271,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.72355 140.92050,37.72071 140.92410,37.72071 140.92410,37.72355</coordinates></LinearRing></outerBoundaryIs></Polygon>",58,福島県,,南相馬市,2017/07/16 00:16:55,2017/07/16 00:30:38,0.11466,34
272,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.72640 140.92050,37.72355 140.92410,37.72355 140.92410,37.72640</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/07/16 00:16:35,2017/07/16 00:16:54,0.10312,34
273,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92050,37.73776 140.92050,37.73492 140.92410,37.73492 140.92410,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/07/16 00:08:20,2017/07/16 00:13:21,0.12180,43
274,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.55567 140.92410,37.55282 140.92769,37.55282 140.92769,37.55567</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/12 00:58:33,2017/08/12 00:58:36,0.54333,101
275,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.55852 140.92410,37.55567 140.92769,37.55567 140.92769,37.55852</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/12 00:58:09,2017/08/12 00:58:32,0.40684,91
276,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.56137 140.92410,37.55852 140.92769,37.55852 140.92769,37.56137</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2017/08/12 00:57:57,2017/08/12 00:58:07,0.28333,85
277,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.58131 140.92410,37.57846 140.92769,37.57846 140.92769,37.58131</coordinates></LinearRing></outerBoundaryIs></Polygon>",41,福島県,,南相馬市,2017/08/08 01:27:23,2017/08/08 01:32:00,0.38073,98
278,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.58415 140.92410,37.58131 140.92769,37.58131 140.92769,37.58415</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2017/08/08 01:27:16,2017/08/08 01:32:05,0.42375,95
279,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59270 140.92410,37.58985 140.92769,37.58985 140.92769,37.59270</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2017/08/08 00:52:13,2017/08/08 00:52:43,0.22500,140
280,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59554 140.92410,37.59270 140.92769,37.59270 140.92769,37.59554</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2017/08/08 00:54:57,2017/08/08 00:55:18,0.25600,105
281,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.59839 140.92410,37.59554 140.92769,37.59554 140.92769,37.59839</coordinates></LinearRing></outerBoundaryIs></Polygon>",72,福島県,,南相馬市,2017/08/08 00:57:50,2017/08/11 20:11:53,0.22361,68
282,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60124 140.92410,37.59839 140.92769,37.59839 140.92769,37.60124</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/11 20:08:32,2017/08/11 20:37:29,0.23136,65
283,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60408 140.92410,37.60124 140.92769,37.60124 140.92769,37.60408</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/08/11 20:37:30,2017/08/11 20:37:59,0.18118,84
284,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60693 140.92410,37.60408 140.92769,37.60408 140.92769,37.60693</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/08/11 20:20:12,2017/08/11 20:36:26,0.21222,85
285,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.60978 140.92410,37.60693 140.92769,37.60693 140.92769,37.60978</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/08/11 20:22:10,2017/08/11 20:35:57,0.17160,81
286,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61262 140.92410,37.60978 140.92769,37.60978 140.92769,37.61262</coordinates></LinearRing></outerBoundaryIs></Polygon>",32,福島県,,南相馬市,2017/08/11 20:23:38,2017/08/11 20:25:15,0.19125,82
287,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61547 140.92410,37.61262 140.92769,37.61262 140.92769,37.61547</coordinates></LinearRing></outerBoundaryIs></Polygon>",71,福島県,,南相馬市,2017/08/11 19:32:49,2017/08/11 20:24:40,0.17352,77
288,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.61832 140.92410,37.61547 140.92769,37.61547 140.92769,37.61832</coordinates></LinearRing></outerBoundaryIs></Polygon>",27,福島県,,南相馬市,2017/08/11 19:25:27,2017/08/11 19:41:52,0.19000,77
289,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.62116 140.92410,37.61832 140.92769,37.61832 140.92769,37.62116</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2017/08/11 19:24:54,2017/08/11 19:25:25,0.20143,81
290,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.62970 140.92410,37.62685 140.92769,37.62685 140.92769,37.62970</coordinates></LinearRing></outerBoundaryIs></Polygon>",55,福島県,,南相馬市,2017/08/11 19:00:53,2017/08/11 19:05:39,0.15509,61
291,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.63255 140.92410,37.62970 140.92769,37.62970 140.92769,37.63255</coordinates></LinearRing></outerBoundaryIs></Polygon>",62,福島県,,南相馬市,2017/08/11 18:58:35,2017/08/11 19:02:04,0.15387,62
292,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.63539 140.92410,37.63255 140.92769,37.63255 140.92769,37.63539</coordinates></LinearRing></outerBoundaryIs></Polygon>",75,福島県,,南相馬市,2017/08/11 18:32:10,2017/08/11 18:52:41,0.15920,62
293,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.63824 140.92410,37.63539 140.92769,37.63539 140.92769,37.63824</coordinates></LinearRing></outerBoundaryIs></Polygon>",111,福島県,,南相馬市,2017/08/11 18:41:34,2017/08/11 18:57:06,0.20550,60
294,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.64108 140.92410,37.63824 140.92769,37.63824 140.92769,37.64108</coordinates></LinearRing></outerBoundaryIs></Polygon>",202,福島県,,南相馬市,2017/08/11 18:26:53,2017/08/11 18:57:00,0.16827,59
295,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.64393 140.92410,37.64108 140.92769,37.64108 140.92769,37.64393</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/11 18:26:40,2017/08/11 18:46:41,0.16095,57
296,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.64962 140.92410,37.64677 140.92769,37.64677 140.92769,37.64962</coordinates></LinearRing></outerBoundaryIs></Polygon>",39,福島県,,南相馬市,2017/08/11 18:17:39,2017/08/11 18:18:20,0.15846,49
297,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.65531 140.92410,37.65246 140.92769,37.65246 140.92769,37.65531</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2017/08/11 18:11:44,2017/08/11 18:20:52,0.15660,45
298,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.66100 140.92410,37.65815 140.92769,37.65815 140.92769,37.66100</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/07/15 22:35:44,2017/07/15 22:36:10,0.13846,46
299,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.66384 140.92410,37.66100 140.92769,37.66100 140.92769,37.66384</coordinates></LinearRing></outerBoundaryIs></Polygon>",66,福島県,,南相馬市,2017/08/05 23:59:17,2017/08/11 18:07:32,0.19727,46
300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.66669 140.92410,37.66384 140.92769,37.66384 140.92769,37.66669</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2017/08/06 00:00:38,2017/08/06 00:01:06,0.18818,42
301,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.66953 140.92410,37.66669 140.92769,37.66669 140.92769,37.66953</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/05 23:56:25,2017/08/05 23:56:50,0.15105,44
302,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.67238 140.92410,37.66953 140.92769,37.66953 140.92769,37.67238</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/08/05 23:50:13,2017/08/05 23:50:58,0.18529,54
303,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.67522 140.92410,37.67238 140.92769,37.67238 140.92769,37.67522</coordinates></LinearRing></outerBoundaryIs></Polygon>",73,福島県,,南相馬市,2017/07/29 01:19:04,2017/08/05 23:51:34,0.18986,61
304,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.68944 140.92410,37.68660 140.92769,37.68660 140.92769,37.68944</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,福島県,,南相馬市,2017/07/29 01:02:27,2017/07/29 01:07:12,0.15136,50
305,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.69228 140.92410,37.68944 140.92769,37.68944 140.92769,37.69228</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2017/07/29 00:58:45,2017/07/29 01:04:42,0.15941,46
306,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.69513 140.92410,37.69228 140.92769,37.69228 140.92769,37.69513</coordinates></LinearRing></outerBoundaryIs></Polygon>",47,福島県,,南相馬市,2017/07/29 00:57:31,2017/07/29 01:04:56,0.16830,44
307,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.69797 140.92410,37.69513 140.92769,37.69513 140.92769,37.69797</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2017/07/29 00:57:19,2017/07/29 00:57:30,0.15667,45
308,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.71218 140.92410,37.70934 140.92769,37.70934 140.92769,37.71218</coordinates></LinearRing></outerBoundaryIs></Polygon>",45,福島県,,南相馬市,2017/07/16 01:20:13,2017/07/16 01:24:04,0.12089,43
309,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.71503 140.92410,37.71218 140.92769,37.71218 140.92769,37.71503</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/07/26 19:27:12,2017/07/26 19:29:59,0.09400,56
310,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.72355 140.92410,37.72071 140.92769,37.72071 140.92769,37.72355</coordinates></LinearRing></outerBoundaryIs></Polygon>",104,福島県,,南相馬市,2017/07/16 00:18:39,2017/07/16 00:31:05,0.11548,34
311,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.72640 140.92410,37.72355 140.92769,37.72355 140.92769,37.72640</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/07/16 00:25:37,2017/07/16 00:25:40,0.16000,30
312,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.73492 140.92410,37.73208 140.92769,37.73208 140.92769,37.73492</coordinates></LinearRing></outerBoundaryIs></Polygon>",87,福島県,,南相馬市,2017/07/16 00:09:01,2017/07/26 19:19:14,0.08966,35
313,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.73776 140.92410,37.73492 140.92769,37.73492 140.92769,37.73776</coordinates></LinearRing></outerBoundaryIs></Polygon>",48,福島県,,南相馬市,2017/07/16 00:08:44,2017/07/16 00:34:12,0.10958,43
314,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92410,37.74060 140.92410,37.73776 140.92769,37.73776 140.92769,37.74060</coordinates></LinearRing></outerBoundaryIs></Polygon>",49,福島県,,相馬市,2017/07/16 00:11:16,2017/07/16 00:34:36,0.12796,48
315,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.55282 140.92769,37.54998 140.93128,37.54998 140.93128,37.55282</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2017/08/12 00:59:03,2017/08/12 00:59:07,0.44333,100
316,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.55567 140.92769,37.55282 140.93128,37.55282 140.93128,37.55567</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2017/08/12 00:58:37,2017/08/12 00:59:01,0.52105,108
