FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
10,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.72740 140.85582,37.71603 140.87020,37.71603 140.87020,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",222,福島県,,南相馬市,2017/07/15 23:25:02,2017/07/15 23:38:55,0.19604,85
11,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.67053 140.87020,37.65915 140.88457,37.65915 140.88457,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",114,福島県,,南相馬市,2017/08/06 01:00:55,2017/08/06 01:26:24,0.35105,98
12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.69328 140.87020,37.68191 140.88457,37.68191 140.88457,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2017/07/15 23:12:37,2017/07/15 23:12:38,0.29000,121
13,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.70465 140.87020,37.69328 140.88457,37.69328 140.88457,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",79,福島県,,南相馬市,2017/07/15 23:12:39,2017/07/15 23:15:24,0.28962,152
14,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.71603 140.87020,37.70465 140.88457,37.70465 140.88457,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",107,福島県,,南相馬市,2017/07/15 23:16:45,2017/07/15 23:19:12,0.24243,135
15,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.87020,37.72740 140.87020,37.71603 140.88457,37.71603 140.88457,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",547,福島県,,南相馬市,2017/07/15 23:23:14,2017/07/15 23:52:28,0.13174,67
16,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.63639 140.88457,37.62500 140.89894,37.62500 140.89894,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/08/07 23:40:47,2017/08/07 23:41:47,0.44771,111
17,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.65915 140.88457,37.64777 140.89894,37.64777 140.89894,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",141,福島県,,南相馬市,2017/08/07 23:07:47,2017/08/07 23:26:47,0.36929,73
18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.67053 140.88457,37.65915 140.89894,37.65915 140.89894,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",434,福島県,,南相馬市,2017/07/15 22:39:15,2017/08/07 23:13:01,0.26906,74
19,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.68191 140.88457,37.67053 140.89894,37.67053 140.89894,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2017/07/15 22:44:19,2017/07/15 22:45:38,0.35083,116
20,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.69328 140.88457,37.68191 140.89894,37.68191 140.89894,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",348,福島県,,南相馬市,2017/07/15 22:45:39,2017/07/15 23:12:36,0.23629,99
21,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.70465 140.88457,37.69328 140.89894,37.69328 140.89894,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",38,福島県,,南相馬市,2017/07/15 22:49:35,2017/07/15 22:50:17,0.18316,105
22,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.71603 140.88457,37.70465 140.89894,37.70465 140.89894,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2017/07/15 23:19:15,2017/07/15 23:19:15,0.17000,93
23,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72740 140.88457,37.71603 140.89894,37.71603 140.89894,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",286,福島県,,南相馬市,2017/07/15 23:19:16,2017/07/15 23:53:39,0.14752,61
24,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.73876 140.88457,37.72740 140.89894,37.72740 140.89894,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2017/07/15 23:53:40,2017/07/15 23:54:14,0.10308,53
25,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.59084 140.89894,37.57945 140.91332,37.57945 140.91332,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2017/08/08 00:49:56,2017/08/08 00:50:37,0.29000,163
26,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.60223 140.89894,37.59084 140.91332,37.59084 140.91332,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",360,福島県,,南相馬市,2017/08/08 00:20:00,2017/08/08 00:49:54,0.39083,159
27,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.61362 140.89894,37.60223 140.91332,37.60223 140.91332,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",142,福島県,,南相馬市,2017/08/08 00:15:18,2017/08/11 20:18:14,0.31585,117
28,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.62500 140.89894,37.61362 140.91332,37.61362 140.91332,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",218,福島県,,南相馬市,2017/08/07 23:53:47,2017/08/11 19:29:39,0.33142,106
29,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63639 140.89894,37.62500 140.91332,37.62500 140.91332,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",492,福島県,,南相馬市,2017/08/07 23:38:42,2017/08/08 00:10:50,0.32417,99
30,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64777 140.89894,37.63639 140.91332,37.63639 140.91332,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",178,福島県,,南相馬市,2017/08/07 23:35:51,2017/08/07 23:50:47,0.34758,117
31,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65915 140.89894,37.64777 140.91332,37.64777 140.91332,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",374,福島県,,南相馬市,2017/08/07 23:20:55,2017/08/07 23:35:50,0.30762,69
32,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.67053 140.89894,37.65915 140.91332,37.65915 140.91332,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",734,福島県,,南相馬市,2017/07/15 22:37:34,2017/08/07 23:20:53,0.21534,59
33,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.69328 140.89894,37.68191 140.91332,37.68191 140.91332,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",173,福島県,,南相馬市,2017/07/15 22:51:43,2017/07/29 01:13:01,0.18647,75
34,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.73876 140.89894,37.72740 140.91332,37.72740 140.91332,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",155,福島県,,南相馬市,2017/07/15 23:54:16,2017/07/16 00:07:09,0.12735,45
35,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.55666 140.91332,37.54527 140.92769,37.54527 140.92769,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2017/08/12 00:58:23,2017/08/12 00:58:36,0.49000,96
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.56806 140.91332,37.55666 140.92769,37.55666 140.92769,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2017/08/12 00:57:57,2017/08/12 00:58:22,0.32375,87
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.57945 140.91332,37.56806 140.92769,37.56806 140.92769,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",75,福島県,,南相馬市,2017/08/08 01:28:19,2017/08/08 01:31:14,0.31947,125
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59084 140.91332,37.57945 140.92769,37.57945 140.92769,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",106,福島県,,南相馬市,2017/08/08 00:50:38,2017/08/08 01:32:05,0.33142,117
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60223 140.91332,37.59084 140.92769,37.59084 140.92769,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",580,福島県,,南相馬市,2017/08/08 00:19:53,2017/08/11 20:37:43,0.24962,89
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61362 140.91332,37.60223 140.92769,37.60223 140.92769,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",708,福島県,,南相馬市,2017/08/08 00:17:47,2017/08/11 20:37:59,0.22564,91
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.62500 140.91332,37.61362 140.92769,37.61362 140.92769,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",404,福島県,,南相馬市,2017/08/07 23:55:48,2017/08/11 19:42:28,0.21134,83
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63639 140.91332,37.62500 140.92769,37.62500 140.92769,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",683,福島県,,南相馬市,2017/08/07 23:56:46,2017/08/11 19:05:39,0.18266,66
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.64777 140.91332,37.63639 140.92769,37.63639 140.92769,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",362,福島県,,南相馬市,2017/08/11 18:26:40,2017/08/11 18:57:06,0.17743,60
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.65915 140.91332,37.64777 140.92769,37.64777 140.92769,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",230,福島県,,南相馬市,2017/08/11 18:10:27,2017/08/11 18:20:52,0.17026,50
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.67053 140.91332,37.65915 140.92769,37.65915 140.92769,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",769,福島県,,南相馬市,2017/07/15 22:35:44,2017/08/11 18:10:26,0.19351,50
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68191 140.91332,37.67053 140.92769,37.67053 140.92769,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",248,福島県,,南相馬市,2017/07/29 01:15:59,2017/08/05 23:53:52,0.18915,65
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.69328 140.91332,37.68191 140.92769,37.68191 140.92769,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",397,福島県,,南相馬市,2017/07/29 00:58:08,2017/07/29 01:15:58,0.16917,55
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.70465 140.91332,37.69328 140.92769,37.69328 140.92769,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",35,福島県,,南相馬市,2017/07/29 00:57:19,2017/07/29 00:58:06,0.16400,47
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.71603 140.91332,37.70465 140.92769,37.70465 140.92769,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",193,福島県,,南相馬市,2017/07/16 01:20:13,2017/07/26 19:29:59,0.12404,54
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.72740 140.91332,37.71603 140.92769,37.71603 140.92769,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",229,福島県,,南相馬市,2017/07/16 00:04:19,2017/07/16 00:31:05,0.11258,34
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73876 140.91332,37.72740 140.92769,37.72740 140.92769,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",564,福島県,,南相馬市,2017/07/15 23:56:21,2017/07/26 19:19:14,0.10738,40
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.75013 140.91332,37.73876 140.92769,37.73876 140.92769,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",134,福島県,,相馬市,2017/07/15 23:57:53,2017/07/16 00:34:36,0.11993,52
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.54527 140.92769,37.53387 140.94206,37.53387 140.94206,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",162,福島県,,南相馬市,2017/08/12 00:28:41,2017/08/12 01:34:03,0.33000,73
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.55666 140.92769,37.54527 140.94206,37.54527 140.94206,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",164,福島県,,南相馬市,2017/08/12 00:30:03,2017/08/12 01:00:19,0.31360,79
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.56806 140.92769,37.55666 140.94206,37.55666 140.94206,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",421,福島県,,南相馬市,2017/08/11 23:43:02,2017/08/12 00:57:55,0.29081,70
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.57945 140.92769,37.56806 140.94206,37.56806 140.94206,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",588,福島県,,南相馬市,2017/08/08 01:19:10,2017/08/12 00:03:13,0.24105,64
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.59084 140.92769,37.57945 140.94206,37.57945 140.94206,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",458,福島県,,南相馬市,2017/08/08 00:52:55,2017/08/11 23:30:37,0.24203,78
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.60223 140.92769,37.59084 140.94206,37.59084 140.94206,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",236,福島県,,南相馬市,2017/08/08 00:52:45,2017/08/11 20:08:30,0.23725,74
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.61362 140.92769,37.60223 140.94206,37.60223 140.94206,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",917,福島県,,南相馬市,2017/08/11 19:43:04,2017/08/19 20:35:00,0.17551,69
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.62500 140.92769,37.61362 140.94206,37.61362 140.94206,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",1052,福島県,,南相馬市,2017/08/11 19:23:54,2017/08/19 20:31:26,0.15970,63
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.63639 140.92769,37.62500 140.94206,37.62500 140.94206,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",1220,福島県,,南相馬市,2017/08/11 18:32:36,2017/08/19 20:19:33,0.14047,53
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.64777 140.92769,37.63639 140.94206,37.63639 140.94206,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",839,福島県,,南相馬市,2017/08/11 18:01:58,2017/08/11 19:20:24,0.14774,50
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.65915 140.92769,37.64777 140.94206,37.64777 140.94206,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",1449,福島県,,南相馬市,2017/07/15 22:31:44,2017/08/26 20:55:28,0.14005,39
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.67053 140.92769,37.65915 140.94206,37.65915 140.94206,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",675,福島県,,南相馬市,2017/07/15 22:35:33,2017/08/11 18:07:09,0.15022,41
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.68191 140.92769,37.67053 140.94206,37.67053 140.94206,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",562,福島県,,南相馬市,2017/07/29 00:45:19,2017/08/05 23:48:45,0.15445,60
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.69328 140.92769,37.68191 140.94206,37.68191 140.94206,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",483,福島県,,南相馬市,2017/07/28 23:54:24,2017/07/29 01:06:47,0.12451,47
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.70465 140.92769,37.69328 140.94206,37.69328 140.94206,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",452,福島県,,南相馬市,2017/07/16 01:25:01,2017/07/29 01:05:33,0.12405,41
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.71603 140.92769,37.70465 140.94206,37.70465 140.94206,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",634,福島県,,南相馬市,2017/07/16 01:02:29,2017/07/26 19:47:00,0.10964,33
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.72740 140.92769,37.71603 140.94206,37.71603 140.94206,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",996,福島県,,南相馬市,2017/07/16 00:19:10,2017/07/26 19:39:09,0.10299,30
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.73876 140.92769,37.72740 140.94206,37.72740 140.94206,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",566,福島県,,南相馬市,2017/07/16 00:10:46,2017/07/26 19:25:04,0.10942,36
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.75013 140.92769,37.73876 140.94206,37.73876 140.94206,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",98,福島県,,南相馬市,2017/07/16 00:34:38,2017/07/16 00:36:56,0.10418,47
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.53387 140.94206,37.52247 140.95643,37.52247 140.95643,37.53387</coordinates></LinearRing></outerBoundaryIs></Polygon>",101,福島県,,南相馬市,2017/08/12 01:04:23,2017/08/12 01:18:50,0.61257,53
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.54527 140.94206,37.53387 140.95643,37.53387 140.95643,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",158,福島県,,南相馬市,2017/08/12 00:28:06,2017/08/12 01:33:40,0.37354,64
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.55666 140.94206,37.54527 140.95643,37.54527 140.95643,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",435,福島県,,南相馬市,2017/08/12 00:26:14,2017/08/12 00:51:08,0.27614,56
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.56806 140.94206,37.55666 140.95643,37.55666 140.95643,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",485,福島県,,南相馬市,2017/08/11 23:59:25,2017/08/20 18:36:27,0.27336,43
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.57945 140.94206,37.56806 140.95643,37.56806 140.95643,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",589,福島県,,南相馬市,2017/08/11 23:34:09,2017/08/20 18:22:23,0.24416,42
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.59084 140.94206,37.57945 140.95643,37.57945 140.95643,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",269,福島県,,南相馬市,2017/08/08 01:35:56,2017/08/11 23:34:07,0.19539,42
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.60223 140.94206,37.59084 140.95643,37.59084 140.95643,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",288,福島県,,南相馬市,2017/08/08 01:00:50,2017/08/11 19:54:24,0.18424,46
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.61362 140.94206,37.60223 140.95643,37.60223 140.95643,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",653,福島県,,南相馬市,2017/07/16 19:00:27,2017/08/19 20:35:42,0.15441,49
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.62500 140.94206,37.61362 140.95643,37.61362 140.95643,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",1755,福島県,,南相馬市,2017/07/16 18:59:29,2017/08/19 20:38:38,0.12478,52
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.63639 140.94206,37.62500 140.95643,37.62500 140.95643,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",2882,福島県,,南相馬市,2017/08/11 20:42:46,2017/08/26 19:27:57,0.11890,45
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.64777 140.94206,37.63639 140.95643,37.63639 140.95643,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",3209,福島県,,南相馬市,2017/07/21 01:23:09,2017/08/26 21:00:40,0.11758,35
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.65915 140.94206,37.64777 140.95643,37.64777 140.95643,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",1446,福島県,,南相馬市,2017/07/28 18:07:10,2017/08/26 20:57:31,0.12349,32
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67053 140.94206,37.65915 140.95643,37.65915 140.95643,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",942,福島県,,南相馬市,2017/07/28 19:22:24,2017/08/06 00:41:06,0.13740,43
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.68191 140.94206,37.67053 140.95643,37.67053 140.95643,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",580,福島県,,南相馬市,2017/07/29 00:31:22,2017/08/05 23:42:57,0.15334,50
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69328 140.94206,37.68191 140.95643,37.68191 140.95643,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",492,福島県,,南相馬市,2017/07/28 23:44:25,2017/07/29 00:52:11,0.13604,43
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.70465 140.94206,37.69328 140.95643,37.69328 140.95643,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",1111,福島県,,南相馬市,2017/07/26 19:44:52,2017/07/29 00:49:37,0.10896,28
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71603 140.94206,37.70465 140.95643,37.70465 140.95643,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",593,福島県,,南相馬市,2017/07/16 01:13:32,2017/07/26 20:18:00,0.10013,22
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72740 140.94206,37.71603 140.95643,37.71603 140.95643,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",677,福島県,,南相馬市,2017/07/16 00:46:19,2017/07/26 23:42:50,0.10713,28
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.73876 140.94206,37.72740 140.95643,37.72740 140.95643,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",270,福島県,,南相馬市,2017/07/16 00:41:47,2017/07/26 20:50:03,0.10863,22
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.75013 140.94206,37.73876 140.95643,37.73876 140.95643,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",173,福島県,,相馬市,2017/07/16 00:36:57,2017/07/26 20:46:01,0.11434,43
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.53387 140.95643,37.52247 140.97081,37.52247 140.97081,37.53387</coordinates></LinearRing></outerBoundaryIs></Polygon>",82,福島県,,南相馬市,2017/08/12 01:18:52,2017/08/12 01:20:50,0.27317,31
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.54527 140.95643,37.53387 140.97081,37.53387 140.97081,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",34,福島県,,南相馬市,2017/08/12 01:30:25,2017/08/12 01:31:13,0.27441,43
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.55666 140.95643,37.54527 140.97081,37.54527 140.97081,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",450,福島県,,南相馬市,2017/08/12 00:20:09,2017/08/21 23:06:21,0.19720,37
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.56806 140.95643,37.55666 140.97081,37.55666 140.97081,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",972,福島県,,南相馬市,2017/08/12 00:14:06,2017/08/20 19:07:21,0.19365,29
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.57945 140.95643,37.56806 140.97081,37.56806 140.97081,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",293,福島県,,南相馬市,2017/08/08 01:38:52,2017/08/20 18:23:55,0.17427,31
