FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.65915 140.88457,37.64777 140.89894,37.64777 140.89894,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",264,福島県,,南相馬市,2016/11/26 18:41:20,2016/11/26 19:18:44,0.40,69
19,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.67053 140.88457,37.65915 140.89894,37.65915 140.89894,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",622,福島県,,南相馬市,2016/11/20 01:50:38,2016/11/26 20:08:33,0.33,73
20,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.68191 140.88457,37.67053 140.89894,37.67053 140.89894,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",57,福島県,,南相馬市,2016/11/20 01:48:30,2016/11/26 20:10:49,0.44,110
21,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.69328 140.88457,37.68191 140.89894,37.68191 140.89894,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",328,福島県,,南相馬市,2016/11/20 01:46:22,2016/11/26 20:21:14,0.27,95
22,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.70465 140.88457,37.69328 140.89894,37.69328 140.89894,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/26 20:18:06,2016/11/26 20:18:44,0.23,102
23,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.71603 140.88457,37.70465 140.89894,37.70465 140.89894,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/20 01:41:37,2016/11/20 01:41:37,0.15,89
24,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72740 140.88457,37.71603 140.89894,37.71603 140.89894,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",181,福島県,,南相馬市,2016/11/20 01:17:27,2016/11/20 01:41:35,0.17,59
25,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.73876 140.88457,37.72740 140.89894,37.72740 140.89894,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2016/11/20 01:16:55,2016/11/20 01:17:25,0.12,52
26,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.59084 140.89894,37.57945 140.91332,37.57945 140.91332,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/10/30 23:24:43,2016/10/30 23:25:19,0.33,163
27,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.60223 140.89894,37.59084 140.91332,37.59084 140.91332,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",255,福島県,,南相馬市,2016/09/03 01:33:35,2016/10/30 23:31:13,0.42,160
28,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.61362 140.89894,37.60223 140.91332,37.60223 140.91332,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",150,福島県,,南相馬市,2016/10/30 22:39:39,2016/11/05 23:35:32,0.40,124
29,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.62500 140.89894,37.61362 140.91332,37.61362 140.91332,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",228,福島県,,南相馬市,2016/10/30 22:36:47,2016/11/05 23:37:55,0.37,106
30,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63639 140.89894,37.62500 140.91332,37.62500 140.91332,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",665,福島県,,南相馬市,2016/10/30 22:28:05,2016/11/26 18:34:06,0.34,98
31,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64777 140.89894,37.63639 140.91332,37.63639 140.91332,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",190,福島県,,南相馬市,2016/11/26 18:26:22,2016/11/26 18:37:57,0.42,116
32,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65915 140.89894,37.64777 140.91332,37.64777 140.91332,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",511,福島県,,南相馬市,2016/11/26 18:37:58,2016/11/26 18:58:20,0.35,65
33,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.67053 140.89894,37.65915 140.91332,37.65915 140.91332,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",839,福島県,,南相馬市,2016/11/20 01:52:24,2016/12/02 19:33:13,0.25,57
34,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.69328 140.89894,37.68191 140.91332,37.68191 140.91332,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",106,福島県,,南相馬市,2016/11/26 20:15:59,2016/11/26 20:25:44,0.21,78
35,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.73876 140.89894,37.72740 140.91332,37.72740 140.91332,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",147,福島県,,南相馬市,2016/11/20 01:02:09,2016/11/20 01:16:53,0.14,42
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.53387 140.91332,37.52247 140.92769,37.52247 140.92769,37.53387</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2016/09/02 23:21:09,2016/09/02 23:21:47,0.55,105
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.54527 140.91332,37.53387 140.92769,37.53387 140.92769,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",50,福島県,,南相馬市,2016/09/02 23:20:37,2016/09/02 23:22:16,0.61,96
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.55666 140.91332,37.54527 140.92769,37.54527 140.92769,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/10/23 23:31:13,2016/10/23 23:31:26,0.52,96
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.56806 140.91332,37.55666 140.92769,37.55666 140.92769,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/10/23 23:30:45,2016/10/23 23:31:11,0.36,88
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.57945 140.91332,37.56806 140.92769,37.56806 140.92769,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",84,福島県,,南相馬市,2016/09/02 22:37:10,2016/09/02 22:39:33,0.41,127
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59084 140.91332,37.57945 140.92769,37.57945 140.92769,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",129,福島県,,南相馬市,2016/09/02 22:36:12,2016/10/30 23:24:41,0.40,117
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60223 140.91332,37.59084 140.92769,37.59084 140.92769,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",801,福島県,,南相馬市,2016/09/02 22:29:20,2016/10/31 00:00:32,0.27,86
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61362 140.91332,37.60223 140.92769,37.60223 140.92769,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",799,福島県,,南相馬市,2016/09/02 22:29:01,2016/11/06 00:23:46,0.24,87
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.62500 140.91332,37.61362 140.92769,37.61362 140.92769,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",366,福島県,,南相馬市,2016/09/03 01:39:10,2016/11/06 00:20:33,0.23,79
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63639 140.91332,37.62500 140.92769,37.62500 140.92769,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",853,福島県,,南相馬市,2016/10/30 22:26:02,2016/11/26 18:23:56,0.18,64
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.64777 140.91332,37.63639 140.92769,37.63639 140.92769,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",156,福島県,,南相馬市,2016/11/05 23:53:48,2016/11/06 00:11:32,0.18,60
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.65915 140.91332,37.64777 140.92769,37.64777 140.92769,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",304,福島県,,南相馬市,2016/12/02 19:09:16,2016/12/25 22:54:32,0.19,48
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.67053 140.91332,37.65915 140.92769,37.65915 140.92769,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",816,福島県,,南相馬市,2016/11/20 01:53:59,2016/12/25 22:48:07,0.21,47
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68191 140.91332,37.67053 140.92769,37.67053 140.92769,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",213,福島県,,南相馬市,2016/12/02 20:27:13,2016/12/02 20:41:44,0.20,65
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.69328 140.91332,37.68191 140.92769,37.68191 140.92769,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",408,福島県,,南相馬市,2016/11/26 20:25:45,2016/12/02 20:34:28,0.18,55
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.70465 140.91332,37.69328 140.92769,37.69328 140.92769,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",36,福島県,,南相馬市,2016/11/26 20:29:45,2016/11/26 20:30:36,0.19,41
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.71603 140.91332,37.70465 140.92769,37.70465 140.92769,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",153,福島県,,南相馬市,2016/11/26 20:35:24,2016/11/26 20:42:26,0.21,52
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.72740 140.91332,37.71603 140.92769,37.71603 140.92769,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",236,福島県,,南相馬市,2016/11/20 00:59:30,2016/11/26 20:56:48,0.13,32
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73876 140.91332,37.72740 140.92769,37.72740 140.92769,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",534,福島県,,南相馬市,2016/11/20 00:41:44,2016/11/20 01:14:47,0.12,38
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.75013 140.91332,37.73876 140.92769,37.73876 140.92769,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",104,福島県,,相馬市,2016/11/20 00:41:30,2016/11/20 01:08:14,0.13,47
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.54527 140.92769,37.53387 140.94206,37.53387 140.94206,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",223,福島県,,南相馬市,2016/09/02 23:17:50,2016/09/02 23:24:13,0.41,74
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.55666 140.92769,37.54527 140.94206,37.54527 140.94206,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",203,福島県,,南相馬市,2016/09/02 23:24:14,2016/10/23 23:34:16,0.35,77
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.56806 140.92769,37.55666 140.94206,37.55666 140.94206,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",66,福島県,,南相馬市,2016/10/23 23:29:26,2016/10/23 23:30:44,0.27,80
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.57945 140.92769,37.56806 140.94206,37.56806 140.94206,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",508,福島県,,南相馬市,2016/10/23 23:08:47,2016/10/23 23:29:24,0.25,67
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.59084 140.92769,37.57945 140.94206,37.57945 140.94206,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",795,福島県,,南相馬市,2016/09/02 22:33:01,2016/10/30 23:35:26,0.26,82
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.60223 140.92769,37.59084 140.94206,37.59084 140.94206,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",465,福島県,,南相馬市,2016/09/02 22:31:53,2016/10/30 23:54:17,0.24,101
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.61362 140.92769,37.60223 140.94206,37.60223 140.94206,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",945,福島県,,南相馬市,2016/09/02 22:27:44,2016/11/06 00:24:13,0.18,69
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.62500 140.92769,37.61362 140.94206,37.61362 140.94206,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",768,福島県,,南相馬市,2016/09/03 01:39:32,2016/11/06 00:25:53,0.17,63
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.63639 140.92769,37.62500 140.94206,37.62500 140.94206,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",1222,福島県,,南相馬市,2016/09/03 01:42:41,2016/12/02 19:01:53,0.14,50
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.64777 140.92769,37.63639 140.94206,37.63639 140.94206,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",675,福島県,,南相馬市,2016/11/05 23:55:09,2016/12/25 22:56:58,0.15,47
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.65915 140.92769,37.64777 140.94206,37.64777 140.94206,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",1961,福島県,,南相馬市,2016/11/20 01:56:18,2016/12/25 22:55:20,0.15,39
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.67053 140.92769,37.65915 140.94206,37.65915 140.94206,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",1124,福島県,,南相馬市,2016/11/20 01:56:06,2016/12/25 22:49:59,0.16,40
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.68191 140.92769,37.67053 140.94206,37.67053 140.94206,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",513,福島県,,南相馬市,2016/12/02 20:36:56,2016/12/02 23:15:33,0.17,57
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.69328 140.92769,37.68191 140.94206,37.68191 140.94206,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",610,福島県,,南相馬市,2016/11/26 22:00:00,2016/12/02 20:36:54,0.14,47
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.70465 140.92769,37.69328 140.94206,37.69328 140.94206,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",523,福島県,,南相馬市,2016/11/26 20:30:37,2016/11/27 01:12:17,0.14,35
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.71603 140.92769,37.70465 140.94206,37.70465 140.94206,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",497,福島県,,南相馬市,2016/11/26 20:33:43,2016/11/26 22:20:25,0.13,30
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.72740 140.92769,37.71603 140.94206,37.71603 140.94206,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",591,福島県,,南相馬市,2016/11/20 00:46:26,2016/11/26 21:15:00,0.12,28
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.73876 140.92769,37.72740 140.94206,37.72740 140.94206,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",296,福島県,,南相馬市,2016/11/20 00:41:59,2016/11/20 01:10:07,0.13,33
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.92769,37.75013 140.92769,37.73876 140.94206,37.73876 140.94206,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",102,福島県,,南相馬市,2016/11/20 00:37:42,2016/11/20 00:41:29,0.12,44
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.53387 140.94206,37.52247 140.95643,37.52247 140.95643,37.53387</coordinates></LinearRing></outerBoundaryIs></Polygon>",303,福島県,,南相馬市,2016/09/02 23:34:50,2016/12/30 00:42:23,0.76,59
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.54527 140.94206,37.53387 140.95643,37.53387 140.95643,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",187,福島県,,南相馬市,2016/09/02 23:17:14,2016/12/29 23:53:33,0.50,62
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.55666 140.94206,37.54527 140.95643,37.54527 140.95643,37.55666</coordinates></LinearRing></outerBoundaryIs></Polygon>",474,福島県,,南相馬市,2016/09/02 22:57:12,2016/10/23 23:41:21,0.31,57
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.56806 140.94206,37.55666 140.95643,37.55666 140.95643,37.56806</coordinates></LinearRing></outerBoundaryIs></Polygon>",385,福島県,,南相馬市,2016/09/02 22:53:46,2016/10/23 23:39:49,0.31,38
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.57945 140.94206,37.56806 140.95643,37.56806 140.95643,37.57945</coordinates></LinearRing></outerBoundaryIs></Polygon>",250,福島県,,南相馬市,2016/10/23 23:05:14,2016/10/23 23:27:10,0.24,38
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.59084 140.94206,37.57945 140.95643,37.57945 140.95643,37.59084</coordinates></LinearRing></outerBoundaryIs></Polygon>",280,福島県,,南相馬市,2016/09/02 22:43:37,2016/10/23 23:24:19,0.21,43
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.60223 140.94206,37.59084 140.95643,37.59084 140.95643,37.60223</coordinates></LinearRing></outerBoundaryIs></Polygon>",226,福島県,,南相馬市,2016/09/03 01:24:55,2016/10/30 23:50:22,0.19,41
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.61362 140.94206,37.60223 140.95643,37.60223 140.95643,37.61362</coordinates></LinearRing></outerBoundaryIs></Polygon>",664,福島県,,南相馬市,2016/10/30 23:50:24,2016/12/25 18:51:58,0.16,48
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.62500 140.94206,37.61362 140.95643,37.61362 140.95643,37.62500</coordinates></LinearRing></outerBoundaryIs></Polygon>",1847,福島県,,南相馬市,2016/10/31 00:11:07,2016/12/25 18:51:20,0.13,52
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.63639 140.94206,37.62500 140.95643,37.62500 140.95643,37.63639</coordinates></LinearRing></outerBoundaryIs></Polygon>",2979,福島県,,南相馬市,2016/09/03 01:45:43,2016/12/05 01:05:56,0.12,43
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.64777 140.94206,37.63639 140.95643,37.63639 140.95643,37.64777</coordinates></LinearRing></outerBoundaryIs></Polygon>",3752,福島県,,南相馬市,2016/09/03 01:46:26,2016/12/25 22:59:09,0.13,33
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.65915 140.94206,37.64777 140.95643,37.64777 140.95643,37.65915</coordinates></LinearRing></outerBoundaryIs></Polygon>",1150,福島県,,南相馬市,2016/11/20 01:58:52,2016/12/25 22:24:29,0.14,30
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.67053 140.94206,37.65915 140.95643,37.65915 140.95643,37.67053</coordinates></LinearRing></outerBoundaryIs></Polygon>",909,福島県,,南相馬市,2016/12/02 19:51:35,2016/12/03 01:43:36,0.15,40
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.68191 140.94206,37.67053 140.95643,37.67053 140.95643,37.68191</coordinates></LinearRing></outerBoundaryIs></Polygon>",671,福島県,,南相馬市,2016/12/02 21:05:17,2016/12/02 23:15:39,0.18,49
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.69328 140.94206,37.68191 140.95643,37.68191 140.95643,37.69328</coordinates></LinearRing></outerBoundaryIs></Polygon>",619,福島県,,南相馬市,2016/11/26 21:59:47,2016/12/02 22:08:38,0.15,43
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.70465 140.94206,37.69328 140.95643,37.69328 140.95643,37.70465</coordinates></LinearRing></outerBoundaryIs></Polygon>",1462,福島県,,南相馬市,2016/11/26 21:58:21,2016/12/02 21:59:52,0.12,26
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.71603 140.94206,37.70465 140.95643,37.70465 140.95643,37.71603</coordinates></LinearRing></outerBoundaryIs></Polygon>",776,福島県,,南相馬市,2016/11/26 21:21:37,2016/11/26 23:00:51,0.12,19
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.72740 140.94206,37.71603 140.95643,37.71603 140.95643,37.72740</coordinates></LinearRing></outerBoundaryIs></Polygon>",527,福島県,,南相馬市,2016/11/19 23:32:38,2016/11/26 21:19:58,0.12,23
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.73876 140.94206,37.72740 140.95643,37.72740 140.95643,37.73876</coordinates></LinearRing></outerBoundaryIs></Polygon>",258,福島県,,南相馬市,2016/11/20 00:09:58,2016/11/20 00:35:22,0.12,21
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.94206,37.75013 140.94206,37.73876 140.95643,37.73876 140.95643,37.75013</coordinates></LinearRing></outerBoundaryIs></Polygon>",159,福島県,,相馬市,2016/11/20 00:27:30,2016/11/20 00:37:40,0.13,37
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.53387 140.95643,37.52247 140.97081,37.52247 140.97081,37.53387</coordinates></LinearRing></outerBoundaryIs></Polygon>",89,福島県,,南相馬市,2016/09/02 23:36:48,2016/09/02 23:38:38,0.34,29
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.95643,37.54527 140.95643,37.53387 140.97081,37.53387 140.97081,37.54527</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2016/09/02 23:31:30,2016/09/02 23:32:18,0.34,43
