FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
17,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.81720,37.69203 140.81720,37.69132 140.81809,37.69132 140.81809,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,相馬郡,飯舘村,2016/11/26 19:45:38,2016/11/26 19:48:10,0.30,516
18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.81809,37.69203 140.81809,37.69132 140.81899,37.69132 140.81899,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,相馬郡,飯舘村,2016/11/26 19:45:33,2016/11/26 19:48:15,0.39,520
19,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.81899,37.69203 140.81899,37.69132 140.81989,37.69132 140.81989,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:45:27,2016/11/26 19:48:19,0.51,515
20,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.81989,37.69203 140.81989,37.69132 140.82079,37.69132 140.82079,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:45:21,2016/11/26 19:48:22,0.46,510
21,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82079,37.68777 140.82079,37.68706 140.82169,37.68706 140.82169,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 19:43:41,2016/11/26 19:43:43,0.50,448
22,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82079,37.69203 140.82079,37.69132 140.82169,37.69132 140.82169,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:45:15,2016/11/26 19:48:27,0.68,505
23,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.68777 140.82169,37.68706 140.82259,37.68706 140.82259,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:43:33,2016/11/26 19:43:40,0.59,441
24,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.68848 140.82169,37.68777 140.82259,37.68777 140.82259,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 19:43:45,2016/11/26 19:49:27,0.57,453
25,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.68990 140.82169,37.68919 140.82259,37.68919 140.82259,37.68990</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:44:05,2016/11/26 19:49:05,0.61,466
26,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.69061 140.82169,37.68990 140.82259,37.68990 140.82259,37.69061</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:44:11,2016/11/26 19:48:59,0.74,470
27,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.69203 140.82169,37.69132 140.82259,37.69132 140.82259,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:45:08,2016/11/26 19:48:31,0.58,497
28,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.68777 140.82259,37.68706 140.82348,37.68706 140.82348,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:43:25,2016/11/26 19:49:43,0.72,433
29,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.68848 140.82259,37.68777 140.82348,37.68777 140.82348,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 19:43:53,2016/11/26 19:49:18,0.62,456
30,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.68919 140.82259,37.68848 140.82348,37.68848 140.82348,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:43:55,2016/11/26 19:49:13,0.45,460
31,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.68990 140.82259,37.68919 140.82348,37.68919 140.82348,37.68990</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/11/26 19:44:03,2016/11/26 19:49:08,0.50,462
32,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.69061 140.82259,37.68990 140.82348,37.68990 140.82348,37.69061</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:44:18,2016/11/26 19:48:53,0.42,474
33,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.69132 140.82259,37.69061 140.82348,37.69061 140.82348,37.69132</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 19:44:22,2016/11/26 19:48:48,0.44,478
34,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82259,37.69203 140.82259,37.69132 140.82348,37.69132 140.82348,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/11/26 19:44:34,2016/11/26 19:48:37,0.49,491
35,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.68777 140.82348,37.68706 140.82438,37.68706 140.82438,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:43:24,2016/11/26 19:49:45,0.60,432
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.68848 140.82348,37.68777 140.82438,37.68777 140.82438,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:43:18,2016/11/26 19:49:52,0.56,431
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.69132 140.82348,37.69061 140.82438,37.69061 140.82438,37.69132</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:44:25,2016/11/26 19:48:46,0.48,481
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.69203 140.82348,37.69132 140.82438,37.69132 140.82438,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:44:31,2016/11/26 19:48:40,0.38,489
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82438,37.68848 140.82438,37.68777 140.82528,37.68777 140.82528,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:43:13,2016/11/26 19:49:55,0.66,426
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82438,37.68919 140.82438,37.68848 140.82528,37.68848 140.82528,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:43:09,2016/11/26 19:49:58,0.51,424
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82528,37.68919 140.82528,37.68848 140.82618,37.68848 140.82618,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:43:02,2016/11/26 19:50:05,0.42,419
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82618,37.68848 140.82618,37.68777 140.82708,37.68777 140.82708,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:42:53,2016/11/26 19:50:13,0.66,412
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82618,37.68919 140.82618,37.68848 140.82708,37.68848 140.82708,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/11/26 19:42:59,2016/11/26 19:50:07,0.70,416
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82618,37.68990 140.82618,37.68919 140.82708,37.68919 140.82708,37.68990</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:42:30,2016/11/26 19:50:37,0.58,396
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82618,37.69061 140.82618,37.68990 140.82708,37.68990 140.82708,37.69061</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:42:21,2016/11/26 19:50:44,0.40,392
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82618,37.69132 140.82618,37.69061 140.82708,37.69061 140.82708,37.69132</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:42:14,2016/11/26 19:50:51,0.47,386
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.68848 140.82708,37.68777 140.82798,37.68777 140.82798,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:42:45,2016/11/26 19:50:20,0.42,407
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.68919 140.82708,37.68848 140.82798,37.68848 140.82798,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:42:38,2016/11/26 19:50:27,0.42,403
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.68990 140.82708,37.68919 140.82798,37.68919 140.82798,37.68990</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:42:34,2016/11/26 19:50:30,0.43,400
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.69132 140.82708,37.69061 140.82798,37.69061 140.82798,37.69132</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/26 19:42:12,2016/11/26 19:42:12,0.49,383
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.69203 140.82708,37.69132 140.82798,37.69132 140.82798,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:42:06,2016/11/26 19:50:59,0.42,380
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82798,37.69203 140.82798,37.69132 140.82887,37.69132 140.82887,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:42:01,2016/11/26 19:51:03,0.42,379
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82798,37.69274 140.82798,37.69203 140.82887,37.69203 140.82887,37.69274</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:41:53,2016/11/26 19:51:08,0.42,376
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82798,37.69345 140.82798,37.69274 140.82887,37.69274 140.82887,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:41:50,2016/11/26 19:51:13,0.44,373
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82887,37.69345 140.82887,37.69274 140.82977,37.69274 140.82977,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:41:42,2016/11/26 19:51:18,0.46,365
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82977,37.69345 140.82977,37.69274 140.83067,37.69274 140.83067,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:41:35,2016/11/26 19:51:24,0.46,364
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83067,37.69345 140.83067,37.69274 140.83157,37.69274 140.83157,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:41:25,2016/11/26 19:51:29,0.59,352
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83157,37.69345 140.83157,37.69274 140.83247,37.69274 140.83247,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:41:18,2016/11/26 19:41:23,0.61,344
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.68777 140.83247,37.68706 140.83337,37.68706 140.83337,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:40:08,2016/11/26 19:52:30,0.43,294
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.68848 140.83247,37.68777 140.83337,37.68777 140.83337,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:40:16,2016/11/26 19:52:23,0.38,301
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.68919 140.83247,37.68848 140.83337,37.68848 140.83337,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:40:25,2016/11/26 19:52:18,0.37,309
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.69345 140.83247,37.69274 140.83337,37.69274 140.83337,37.69345</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:41:09,2016/11/26 19:51:41,0.40,340
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.71975 140.83247,37.71904 140.83337,37.71904 140.83337,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,相馬郡,飯舘村,2016/11/20 01:26:05,2016/11/20 01:26:06,0.30,191
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.72046 140.83247,37.71975 140.83337,37.71975 140.83337,37.72046</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,相馬郡,飯舘村,2016/11/20 01:26:08,2016/11/20 01:26:30,0.31,195
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.68777 140.83337,37.68706 140.83426,37.68706 140.83426,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:40:01,2016/11/26 19:52:35,0.40,289
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.68919 140.83337,37.68848 140.83426,37.68848 140.83426,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/26 19:40:32,2016/11/26 19:40:32,0.33,313
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.68990 140.83337,37.68919 140.83426,37.68919 140.83426,37.68990</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:40:33,2016/11/26 19:52:13,0.45,313
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.69061 140.83337,37.68990 140.83426,37.68990 140.83426,37.69061</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:40:40,2016/11/26 19:52:06,0.27,317
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.69203 140.83337,37.69132 140.83426,37.69132 140.83426,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/26 19:51:49,2016/11/26 19:51:49,0.48,324
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.69274 140.83337,37.69203 140.83426,37.69203 140.83426,37.69274</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:41:03,2016/11/26 19:51:47,0.42,330
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83337,37.71975 140.83337,37.71904 140.83426,37.71904 140.83426,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,相馬郡,飯舘村,2016/11/20 01:25:44,2016/11/20 01:26:34,0.38,185
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.68777 140.83426,37.68706 140.83516,37.68706 140.83516,37.68777</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:39:52,2016/11/26 19:52:40,0.48,283
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.68848 140.83426,37.68777 140.83516,37.68777 140.83516,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:39:46,2016/11/26 19:52:45,0.48,277
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.69061 140.83426,37.68990 140.83516,37.68990 140.83516,37.69061</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/26 19:52:01,2016/11/26 19:52:01,0.23,319
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.69132 140.83426,37.69061 140.83516,37.69061 140.83516,37.69132</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/26 19:40:47,2016/11/26 19:51:59,0.27,318
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.69203 140.83426,37.69132 140.83516,37.69132 140.83516,37.69203</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/11/26 19:51:51,2016/11/26 19:51:54,0.39,319
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.71904 140.83426,37.71833 140.83516,37.71833 140.83516,37.71904</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,相馬郡,飯舘村,2016/11/20 01:25:37,2016/11/20 01:25:37,0.33,172
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.71975 140.83426,37.71904 140.83516,37.71904 140.83516,37.71975</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,相馬郡,飯舘村,2016/11/20 01:25:39,2016/11/20 01:26:42,0.31,173
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83516,37.68848 140.83516,37.68777 140.83606,37.68777 140.83606,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:39:43,2016/11/26 19:39:44,0.48,273
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83516,37.68919 140.83516,37.68848 140.83606,37.68848 140.83606,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:39:39,2016/11/26 19:52:50,0.49,272
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83516,37.71904 140.83516,37.71833 140.83606,37.71833 140.83606,37.71904</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,相馬郡,飯舘村,2016/11/20 01:25:29,2016/11/20 01:25:36,0.29,175
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.68919 140.83606,37.68848 140.83696,37.68848 140.83696,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:39:32,2016/11/26 19:52:55,0.31,266
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.71762 140.83606,37.71691 140.83696,37.71691 140.83696,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/20 01:25:18,2016/11/20 01:25:18,0.36,168
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.71833 140.83606,37.71762 140.83696,37.71762 140.83696,37.71833</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/20 01:25:19,2016/11/20 01:26:50,0.42,170
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.71904 140.83606,37.71833 140.83696,37.71833 140.83696,37.71904</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/20 01:26:49,2016/11/20 01:26:49,0.44,162
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83696,37.68919 140.83696,37.68848 140.83786,37.68848 140.83786,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:39:25,2016/11/26 19:53:01,0.32,262
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83696,37.71762 140.83696,37.71691 140.83786,37.71691 140.83786,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:25:09,2016/11/20 01:25:17,0.45,164
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83786,37.68919 140.83786,37.68848 140.83876,37.68848 140.83876,37.68919</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:39:18,2016/11/26 19:53:06,0.31,257
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83786,37.71762 140.83786,37.71691 140.83876,37.71691 140.83876,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:25:03,2016/11/20 01:27:06,0.45,156
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83876,37.68848 140.83876,37.68777 140.83965,37.68777 140.83965,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:39:11,2016/11/26 19:53:12,0.31,251
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83876,37.71762 140.83876,37.71691 140.83965,37.71691 140.83965,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:24:55,2016/11/20 01:27:11,0.57,148
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83965,37.68848 140.83965,37.68777 140.84055,37.68777 140.84055,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:39:04,2016/11/26 19:53:16,0.32,245
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83965,37.71762 140.83965,37.71691 140.84055,37.71691 140.84055,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/20 01:24:48,2016/11/20 01:27:17,0.53,146
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84055,37.68848 140.84055,37.68777 140.84145,37.68777 140.84145,37.68848</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:38:58,2016/11/26 19:53:21,0.29,240
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84055,37.71691 140.84055,37.71620 140.84145,37.71620 140.84145,37.71691</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:24:41,2016/11/20 01:24:42,0.35,141
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84055,37.71762 140.84055,37.71691 140.84145,37.71691 140.84145,37.71762</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/11/20 01:24:44,2016/11/20 01:27:20,0.43,143
