FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.69830 140.88457,37.69262 140.89176,37.69262 140.89176,37.69830</coordinates></LinearRing></outerBoundaryIs></Polygon>",32,福島県,,南相馬市,2016/11/20 01:46:22,2016/11/26 20:18:54,0.26,103
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72104 140.88457,37.71536 140.89176,37.71536 140.89176,37.72104</coordinates></LinearRing></outerBoundaryIs></Polygon>",69,福島県,,南相馬市,2016/11/20 01:37:35,2016/11/20 01:41:37,0.19,64
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.88457,37.72673 140.88457,37.72104 140.89176,37.72104 140.89176,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",97,福島県,,南相馬市,2016/11/20 01:17:45,2016/11/20 01:40:36,0.15,57
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.63003 140.89176,37.62434 140.89894,37.62434 140.89894,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",38,福島県,,南相馬市,2016/10/30 22:32:27,2016/10/30 22:33:28,0.45,111
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.65849 140.89176,37.65280 140.89894,37.65280 140.89894,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",232,福島県,,南相馬市,2016/11/26 18:41:20,2016/11/26 19:18:19,0.41,69
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.66418 140.89176,37.65849 140.89894,37.65849 140.89894,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",309,福島県,,南相馬市,2016/11/20 01:51:26,2016/11/26 20:07:13,0.27,68
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.66986 140.89176,37.66418 140.89894,37.66418 140.89894,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",69,福島県,,南相馬市,2016/11/20 01:50:38,2016/11/26 20:08:33,0.38,78
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.67555 140.89176,37.66986 140.89894,37.66986 140.89894,37.67555</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 20:08:46,2016/11/26 20:09:39,0.47,95
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.68124 140.89176,37.67555 140.89894,37.67555 140.89894,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",29,福島県,,南相馬市,2016/11/20 01:48:41,2016/11/26 20:10:35,0.44,114
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.68693 140.89176,37.68124 140.89894,37.68124 140.89894,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2016/11/20 01:48:23,2016/11/26 20:10:55,0.44,116
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.69262 140.89176,37.68693 140.89894,37.68693 140.89894,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",107,福島県,,南相馬市,2016/11/26 20:14:50,2016/11/26 20:21:14,0.23,87
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.69830 140.89176,37.69262 140.89894,37.69262 140.89894,37.69830</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,,南相馬市,2016/11/26 20:17:54,2016/11/26 20:18:00,0.24,98
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.72673 140.89176,37.72104 140.89894,37.72104 140.89894,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/20 01:17:35,2016/11/20 01:17:44,0.17,53
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89176,37.73241 140.89176,37.72673 140.89894,37.72673 140.89894,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,,南相馬市,2016/11/20 01:16:55,2016/11/20 01:17:33,0.12,52
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.59587 140.89894,37.59018 140.90613,37.59018 140.90613,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",32,福島県,,南相馬市,2016/10/30 23:27:05,2016/10/30 23:29:41,0.44,175
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63003 140.89894,37.62434 140.90613,37.62434 140.90613,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",63,福島県,,南相馬市,2016/10/30 22:32:13,2016/10/30 22:36:08,0.46,107
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.63572 140.89894,37.63003 140.90613,37.63003 140.90613,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",431,福島県,,南相馬市,2016/10/30 22:29:04,2016/11/26 18:33:56,0.32,98
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64142 140.89894,37.63572 140.90613,37.63572 140.90613,37.64142</coordinates></LinearRing></outerBoundaryIs></Polygon>",150,福島県,,南相馬市,2016/11/26 18:26:13,2016/11/26 18:35:38,0.44,125
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.64711 140.89894,37.64142 140.90613,37.64142 140.90613,37.64711</coordinates></LinearRing></outerBoundaryIs></Polygon>",69,福島県,,南相馬市,2016/11/26 18:35:39,2016/11/26 18:37:49,0.38,102
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65280 140.89894,37.64711 140.90613,37.64711 140.90613,37.65280</coordinates></LinearRing></outerBoundaryIs></Polygon>",61,福島県,,南相馬市,2016/11/26 18:37:50,2016/11/26 18:39:04,0.38,86
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.65849 140.89894,37.65280 140.90613,37.65280 140.90613,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",445,福島県,,南相馬市,2016/11/26 18:39:05,2016/11/26 18:57:59,0.35,63
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.66418 140.89894,37.65849 140.90613,37.65849 140.90613,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",255,福島県,,南相馬市,2016/11/20 01:52:24,2016/11/26 19:24:16,0.26,61
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.66986 140.89894,37.66418 140.90613,37.66418 140.90613,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",177,福島県,,南相馬市,2016/11/26 19:07:18,2016/11/26 19:15:51,0.26,61
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.69262 140.89894,37.68693 140.90613,37.68693 140.90613,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",69,福島県,,南相馬市,2016/11/26 20:15:59,2016/11/26 20:24:43,0.21,81
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.89894,37.73241 140.89894,37.72673 140.90613,37.72673 140.90613,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",39,福島県,,南相馬市,2016/11/20 01:16:06,2016/11/20 01:16:53,0.14,44
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.59018 140.90613,37.58448 140.91332,37.58448 140.91332,37.59018</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/10/30 23:24:43,2016/10/30 23:25:10,0.32,162
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.59587 140.90613,37.59018 140.91332,37.59018 140.91332,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",197,福島県,,南相馬市,2016/10/30 23:25:12,2016/10/30 23:31:13,0.44,168
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.60157 140.90613,37.59587 140.91332,37.59587 140.91332,37.60157</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/09/03 01:33:35,2016/09/03 01:34:08,0.26,102
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.60726 140.90613,37.60157 140.91332,37.60157 140.91332,37.60726</coordinates></LinearRing></outerBoundaryIs></Polygon>",44,福島県,,南相馬市,2016/09/03 01:34:10,2016/10/30 22:42:26,0.50,113
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.61296 140.90613,37.60726 140.91332,37.60726 140.91332,37.61296</coordinates></LinearRing></outerBoundaryIs></Polygon>",81,福島県,,南相馬市,2016/10/30 22:39:50,2016/10/30 22:41:30,0.39,130
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.61865 140.90613,37.61296 140.91332,37.61296 140.91332,37.61865</coordinates></LinearRing></outerBoundaryIs></Polygon>",117,福島県,,南相馬市,2016/10/30 22:38:30,2016/11/05 23:36:30,0.37,116
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.62434 140.90613,37.61865 140.91332,37.61865 140.91332,37.62434</coordinates></LinearRing></outerBoundaryIs></Polygon>",138,福島県,,南相馬市,2016/10/30 22:36:55,2016/11/05 23:37:55,0.35,100
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.63003 140.90613,37.62434 140.91332,37.62434 140.91332,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/10/30 22:36:09,2016/10/30 22:36:54,0.45,116
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.63572 140.90613,37.63003 140.91332,37.63003 140.91332,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",118,福島県,,南相馬市,2016/10/30 22:28:05,2016/11/26 18:30:45,0.28,84
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.66418 140.90613,37.65849 140.91332,37.65849 140.91332,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",316,福島県,,南相馬市,2016/11/20 01:53:11,2016/12/02 19:32:22,0.22,54
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.66986 140.90613,37.66418 140.91332,37.66418 140.91332,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",104,福島県,,南相馬市,2016/11/26 19:06:29,2016/12/02 19:33:13,0.30,56
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.69262 140.90613,37.68693 140.91332,37.68693 140.91332,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",37,福島県,,南相馬市,2016/11/26 20:24:44,2016/11/26 20:25:44,0.22,71
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.73241 140.90613,37.72673 140.91332,37.72673 140.91332,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",93,福島県,,南相馬市,2016/11/20 01:02:09,2016/11/20 01:16:05,0.14,40
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.90613,37.73810 140.90613,37.73241 140.91332,37.73241 140.91332,37.73810</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/20 01:03:55,2016/11/20 01:04:26,0.16,44
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.57879 140.91332,37.57309 140.92050,37.57309 140.92050,37.57879</coordinates></LinearRing></outerBoundaryIs></Polygon>",61,福島県,,南相馬市,2016/09/02 22:37:25,2016/09/02 22:39:18,0.43,133
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59018 140.91332,37.58448 140.92050,37.58448 140.92050,37.59018</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/10/30 23:23:57,2016/10/30 23:24:41,0.26,159
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.59587 140.91332,37.59018 140.92050,37.59018 140.92050,37.59587</coordinates></LinearRing></outerBoundaryIs></Polygon>",97,福島県,,南相馬市,2016/09/02 22:30:55,2016/10/30 23:33:27,0.32,105
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60157 140.91332,37.59587 140.92050,37.59587 140.92050,37.60157</coordinates></LinearRing></outerBoundaryIs></Polygon>",193,福島県,,南相馬市,2016/09/02 22:30:25,2016/10/30 23:02:21,0.26,91
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.60726 140.91332,37.60157 140.92050,37.60157 140.92050,37.60726</coordinates></LinearRing></outerBoundaryIs></Polygon>",164,福島県,,南相馬市,2016/09/03 01:34:46,2016/10/30 23:02:24,0.29,98
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61296 140.91332,37.60726 140.92050,37.60726 140.92050,37.61296</coordinates></LinearRing></outerBoundaryIs></Polygon>",90,福島県,,南相馬市,2016/10/30 22:43:25,2016/10/30 22:51:46,0.29,94
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.61865 140.91332,37.61296 140.92050,37.61296 140.92050,37.61865</coordinates></LinearRing></outerBoundaryIs></Polygon>",71,福島県,,南相馬市,2016/11/05 23:32:37,2016/11/05 23:34:01,0.24,96
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.62434 140.91332,37.61865 140.92050,37.61865 140.92050,37.62434</coordinates></LinearRing></outerBoundaryIs></Polygon>",48,福島県,,南相馬市,2016/11/05 23:38:05,2016/11/05 23:46:49,0.26,75
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63003 140.91332,37.62434 140.92050,37.62434 140.92050,37.63003</coordinates></LinearRing></outerBoundaryIs></Polygon>",168,福島県,,南相馬市,2016/11/05 23:38:44,2016/11/05 23:48:30,0.24,69
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.63572 140.91332,37.63003 140.92050,37.63003 140.92050,37.63572</coordinates></LinearRing></outerBoundaryIs></Polygon>",218,福島県,,南相馬市,2016/10/30 22:27:05,2016/11/26 18:23:56,0.20,71
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.65849 140.91332,37.65280 140.92050,37.65280 140.92050,37.65849</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/12/02 19:27:20,2016/12/02 19:27:50,0.20,49
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66418 140.91332,37.65849 140.92050,37.65849 140.92050,37.66418</coordinates></LinearRing></outerBoundaryIs></Polygon>",294,福島県,,南相馬市,2016/11/20 01:53:59,2016/12/02 20:19:20,0.22,50
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.66986 140.91332,37.66418 140.92050,37.66418 140.92050,37.66986</coordinates></LinearRing></outerBoundaryIs></Polygon>",56,福島県,,南相馬市,2016/12/02 19:34:03,2016/12/02 19:38:13,0.23,53
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68124 140.91332,37.67555 140.92050,37.67555 140.92050,37.68124</coordinates></LinearRing></outerBoundaryIs></Polygon>",59,福島県,,南相馬市,2016/12/02 20:28:44,2016/12/02 20:29:51,0.19,68
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.68693 140.91332,37.68124 140.92050,37.68124 140.92050,37.68693</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2016/12/02 20:29:52,2016/12/02 20:30:17,0.23,75
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.69262 140.91332,37.68693 140.92050,37.68693 140.92050,37.69262</coordinates></LinearRing></outerBoundaryIs></Polygon>",45,福島県,,南相馬市,2016/11/26 20:25:45,2016/11/26 20:27:02,0.23,59
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.71536 140.91332,37.70967 140.92050,37.70967 140.92050,37.71536</coordinates></LinearRing></outerBoundaryIs></Polygon>",79,福島県,,南相馬市,2016/11/26 20:36:22,2016/11/26 20:41:14,0.26,59
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.72673 140.91332,37.72104 140.92050,37.72104 140.92050,37.72673</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2016/11/20 01:00:36,2016/11/20 01:13:56,0.12,33
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73241 140.91332,37.72673 140.92050,37.72673 140.92050,37.73241</coordinates></LinearRing></outerBoundaryIs></Polygon>",148,福島県,,南相馬市,2016/11/20 01:00:56,2016/11/20 01:14:47,0.13,33
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.73810 140.91332,37.73241 140.92050,37.73241 140.92050,37.73810</coordinates></LinearRing></outerBoundaryIs></Polygon>",151,福島県,,南相馬市,2016/11/20 01:04:28,2016/11/20 01:11:55,0.12,40
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74378 140.91332,37.73810 140.92050,37.73810 140.92050,37.74378</coordinates></LinearRing></outerBoundaryIs></Polygon>",85,福島県,,南相馬市,2016/11/20 01:06:07,2016/11/20 01:08:19,0.13,45
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.91332,37.74946 140.91332,37.74378 140.92050,37.74378 140.92050,37.74946</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,相馬市,2016/11/20 01:07:20,2016/11/20 01:07:32,0.14,63
