FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
11,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.69069 140.82169,37.68927 140.82348,37.68927 140.82348,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",28,福島県,,南相馬市,2016/11/26 19:44:05,2016/11/26 19:49:07,0.58,470
12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82169,37.69212 140.82169,37.69069 140.82348,37.69069 140.82348,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",24,福島県,,南相馬市,2016/11/26 19:44:34,2016/11/26 19:48:37,0.51,493
13,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.68785 140.82348,37.68643 140.82528,37.68643 140.82528,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 19:43:23,2016/11/26 19:49:45,0.59,431
14,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.68927 140.82348,37.68785 140.82528,37.68785 140.82528,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/26 19:43:09,2016/11/26 19:49:58,0.57,427
15,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82348,37.69212 140.82348,37.69069 140.82528,37.69069 140.82528,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:44:25,2016/11/26 19:48:46,0.43,485
16,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82528,37.68927 140.82528,37.68785 140.82708,37.68785 140.82708,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",23,福島県,,南相馬市,2016/11/26 19:42:53,2016/11/26 19:50:13,0.56,416
17,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82528,37.69069 140.82528,37.68927 140.82708,37.68927 140.82708,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/26 19:42:19,2016/11/26 19:50:46,0.46,393
18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82528,37.69212 140.82528,37.69069 140.82708,37.69069 140.82708,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/26 19:42:14,2016/11/26 19:50:51,0.49,386
19,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.68927 140.82708,37.68785 140.82887,37.68785 140.82887,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",26,福島県,,南相馬市,2016/11/26 19:42:35,2016/11/26 19:50:29,0.42,405
20,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.69069 140.82708,37.68927 140.82887,37.68927 140.82887,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:42:34,2016/11/26 19:50:30,0.46,399
21,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.69212 140.82708,37.69069 140.82887,37.69069 140.82887,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2016/11/26 19:42:00,2016/11/26 19:51:04,0.42,380
22,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82708,37.69354 140.82708,37.69212 140.82887,37.69212 140.82887,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/26 19:41:50,2016/11/26 19:51:13,0.43,374
23,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.82887,37.69354 140.82887,37.69212 140.83067,37.69212 140.83067,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",16,福島県,,南相馬市,2016/11/26 19:41:35,2016/11/26 19:51:24,0.46,365
24,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83067,37.69354 140.83067,37.69212 140.83247,37.69212 140.83247,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/26 19:41:18,2016/11/26 19:51:29,0.60,349
25,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.68785 140.83247,37.68643 140.83426,37.68643 140.83426,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",22,福島県,,南相馬市,2016/11/26 19:40:01,2016/11/26 19:52:35,0.42,292
26,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.68927 140.83247,37.68785 140.83426,37.68785 140.83426,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/11/26 19:40:17,2016/11/26 19:52:23,0.38,306
27,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.69069 140.83247,37.68927 140.83426,37.68927 140.83426,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/26 19:40:34,2016/11/26 19:52:11,0.36,315
28,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.69212 140.83247,37.69069 140.83426,37.69069 140.83426,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:51:47,2016/11/26 19:51:49,0.42,326
29,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.69354 140.83247,37.69212 140.83426,37.69212 140.83426,37.69354</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/26 19:41:03,2016/11/26 19:51:46,0.41,336
30,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83247,37.72054 140.83247,37.71912 140.83426,37.71912 140.83426,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",31,福島県,相馬郡,飯舘村,2016/11/20 01:25:44,2016/11/20 01:26:34,0.34,190
31,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.68785 140.83426,37.68643 140.83606,37.68643 140.83606,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:39:51,2016/11/26 19:52:40,0.49,283
32,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.68927 140.83426,37.68785 140.83606,37.68785 140.83606,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2016/11/26 19:39:39,2016/11/26 19:52:50,0.48,275
33,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.69069 140.83426,37.68927 140.83606,37.68927 140.83606,37.69069</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:40:47,2016/11/26 19:52:01,0.23,319
34,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.69212 140.83426,37.69069 140.83606,37.69069 140.83606,37.69212</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/26 19:40:48,2016/11/26 19:51:59,0.31,319
35,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.71912 140.83426,37.71770 140.83606,37.71770 140.83606,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,相馬郡,飯舘村,2016/11/20 01:25:29,2016/11/20 01:26:42,0.30,175
36,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83426,37.72054 140.83426,37.71912 140.83606,37.71912 140.83606,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",4,福島県,相馬郡,飯舘村,2016/11/20 01:25:39,2016/11/20 01:26:40,0.31,173
37,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.68927 140.83606,37.68785 140.83786,37.68785 140.83786,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/26 19:39:25,2016/11/26 19:53:01,0.32,264
38,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.71770 140.83606,37.71628 140.83786,37.71628 140.83786,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/20 01:25:09,2016/11/20 01:25:19,0.43,165
39,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83606,37.71912 140.83606,37.71770 140.83786,37.71770 140.83786,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",10,福島県,,南相馬市,2016/11/20 01:25:20,2016/11/20 01:26:50,0.43,169
40,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83786,37.68927 140.83786,37.68785 140.83965,37.68785 140.83965,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/26 19:39:11,2016/11/26 19:53:12,0.31,254
41,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83786,37.71770 140.83786,37.71628 140.83965,37.71628 140.83965,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/20 01:24:55,2016/11/20 01:27:11,0.51,152
42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83965,37.68927 140.83965,37.68785 140.84145,37.68785 140.84145,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/26 19:38:58,2016/11/26 19:53:21,0.30,243
43,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.83965,37.71770 140.83965,37.71628 140.84145,37.71628 140.84145,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/11/20 01:24:41,2016/11/20 01:27:20,0.49,145
44,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84145,37.68927 140.84145,37.68785 140.84325,37.68785 140.84325,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 19:38:46,2016/11/26 19:53:28,0.42,231
45,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84145,37.71628 140.84145,37.71486 140.84325,37.71486 140.84325,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:24:29,2016/11/20 01:27:31,0.33,117
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84145,37.71770 140.84145,37.71628 140.84325,37.71628 140.84325,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/20 01:24:31,2016/11/20 01:27:29,0.41,133
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84325,37.68785 140.84325,37.68643 140.84504,37.68643 140.84504,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:38:34,2016/11/26 19:53:41,0.33,227
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84325,37.68927 140.84325,37.68785 140.84504,37.68785 140.84504,37.68927</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:38:37,2016/11/26 19:53:37,0.43,227
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84325,37.71628 140.84325,37.71486 140.84504,37.71486 140.84504,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2016/11/20 01:24:05,2016/11/20 01:27:46,0.38,114
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84504,37.68785 140.84504,37.68643 140.84684,37.68643 140.84684,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",30,福島県,,南相馬市,2016/11/26 19:38:21,2016/11/26 19:56:01,0.46,221
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84504,37.71486 140.84504,37.71344 140.84684,37.71344 140.84684,37.71486</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:23:50,2016/11/20 01:27:58,0.32,112
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84504,37.71628 140.84504,37.71486 140.84684,37.71486 140.84684,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/20 01:23:51,2016/11/20 01:27:57,0.43,114
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84684,37.68643 140.84684,37.68501 140.84864,37.68501 140.84864,37.68643</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/26 19:38:09,2016/11/26 19:56:12,0.47,216
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84684,37.68785 140.84684,37.68643 140.84864,37.68643 140.84864,37.68785</coordinates></LinearRing></outerBoundaryIs></Polygon>",6,福島県,,南相馬市,2016/11/26 19:38:19,2016/11/26 19:56:07,0.47,217
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84684,37.71486 140.84684,37.71344 140.84864,37.71344 140.84864,37.71486</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/20 01:23:45,2016/11/20 01:28:01,0.36,110
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84684,37.71628 140.84684,37.71486 140.84864,37.71486 140.84864,37.71628</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/20 01:28:02,2016/11/20 01:28:12,0.32,101
57,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84684,37.71770 140.84684,37.71628 140.84864,37.71628 140.84864,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:23:23,2016/11/20 01:28:15,0.28,93
58,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.68643 140.84864,37.68501 140.85043,37.68501 140.85043,37.68643</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/26 19:37:54,2016/11/26 19:56:28,0.42,213
59,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.71770 140.84864,37.71628 140.85043,37.71628 140.85043,37.71770</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:23:19,2016/11/20 01:23:21,0.25,90
60,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.84864,37.71912 140.84864,37.71770 140.85043,37.71770 140.85043,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/20 01:23:04,2016/11/20 01:28:28,0.29,93
61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85043,37.68359 140.85043,37.68216 140.85223,37.68216 140.85223,37.68359</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 19:37:28,2016/11/26 19:56:54,0.38,209
62,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85043,37.68501 140.85043,37.68359 140.85223,37.68359 140.85223,37.68501</coordinates></LinearRing></outerBoundaryIs></Polygon>",18,福島県,,南相馬市,2016/11/26 19:37:37,2016/11/26 19:56:43,0.32,210
63,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85043,37.68643 140.85043,37.68501 140.85223,37.68501 140.85223,37.68643</coordinates></LinearRing></outerBoundaryIs></Polygon>",3,福島県,,南相馬市,2016/11/26 19:56:29,2016/11/26 19:56:32,0.46,211
64,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85043,37.71912 140.85043,37.71770 140.85223,37.71770 140.85223,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/20 01:22:52,2016/11/20 01:28:40,0.28,90
65,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85223,37.68074 140.85223,37.67932 140.85403,37.67932 140.85403,37.68074</coordinates></LinearRing></outerBoundaryIs></Polygon>",17,福島県,,南相馬市,2016/11/26 19:37:01,2016/11/26 19:57:14,0.53,200
66,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85223,37.68216 140.85223,37.68074 140.85403,37.68074 140.85403,37.68216</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/26 19:37:15,2016/11/26 19:57:05,0.42,206
67,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85223,37.71912 140.85223,37.71770 140.85403,37.71770 140.85403,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/20 01:22:40,2016/11/20 01:28:52,0.31,90
68,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85403,37.68074 140.85403,37.67932 140.85582,37.67932 140.85582,37.68074</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/11/26 19:36:48,2016/11/26 19:57:25,0.38,192
69,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85403,37.71912 140.85403,37.71770 140.85582,37.71770 140.85582,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/20 01:22:28,2016/11/20 01:28:55,0.34,89
70,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85403,37.72054 140.85403,37.71912 140.85582,37.71912 140.85582,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:22:25,2016/11/20 01:22:27,0.38,90
71,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.67932 140.85582,37.67790 140.85762,37.67790 140.85762,37.67932</coordinates></LinearRing></outerBoundaryIs></Polygon>",19,福島県,,南相馬市,2016/11/26 19:36:35,2016/11/26 19:57:35,0.37,184
72,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.68074 140.85582,37.67932 140.85762,37.67932 140.85762,37.68074</coordinates></LinearRing></outerBoundaryIs></Polygon>",1,福島県,,南相馬市,2016/11/26 19:36:47,2016/11/26 19:36:47,0.31,186
73,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85582,37.72054 140.85582,37.71912 140.85762,37.71912 140.85762,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/20 01:22:11,2016/11/20 01:29:13,0.34,85
74,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85762,37.67932 140.85762,37.67790 140.85942,37.67790 140.85942,37.67932</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/26 19:36:25,2016/11/26 19:57:45,0.45,181
75,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85762,37.71912 140.85762,37.71770 140.85942,37.71770 140.85942,37.71912</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:22:04,2016/11/20 01:29:20,0.27,92
76,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85762,37.72054 140.85762,37.71912 140.85942,37.71912 140.85942,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/20 01:21:56,2016/11/20 01:22:10,0.27,88
77,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85942,37.67790 140.85942,37.67648 140.86121,37.67648 140.86121,37.67790</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:36:14,2016/11/26 19:57:55,0.34,185
78,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85942,37.67932 140.85942,37.67790 140.86121,37.67790 140.86121,37.67932</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:36:17,2016/11/26 19:57:53,0.33,182
79,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85942,37.72054 140.85942,37.71912 140.86121,37.71912 140.86121,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/20 01:21:42,2016/11/20 01:29:37,0.36,85
80,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.85942,37.72197 140.85942,37.72054 140.86121,37.72054 140.86121,37.72197</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:29:38,2016/11/20 01:29:40,0.34,77
81,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86121,37.67648 140.86121,37.67505 140.86301,37.67505 140.86301,37.67648</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:35:52,2016/11/26 19:58:13,0.36,177
82,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86121,37.67790 140.86121,37.67648 140.86301,37.67648 140.86301,37.67790</coordinates></LinearRing></outerBoundaryIs></Polygon>",13,福島県,,南相馬市,2016/11/26 19:36:06,2016/11/26 19:58:08,0.48,185
83,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86121,37.72054 140.86121,37.71912 140.86301,37.71912 140.86301,37.72054</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/20 01:21:40,2016/11/20 01:21:41,0.31,88
84,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86121,37.72197 140.86121,37.72054 140.86301,37.72054 140.86301,37.72197</coordinates></LinearRing></outerBoundaryIs></Polygon>",12,福島県,,南相馬市,2016/11/20 01:21:31,2016/11/20 01:29:52,0.26,81
85,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.67505 140.86301,37.67363 140.86481,37.67363 140.86481,37.67505</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 19:35:35,2016/11/26 19:58:26,0.41,160
86,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.67648 140.86301,37.67505 140.86481,37.67505 140.86481,37.67648</coordinates></LinearRing></outerBoundaryIs></Polygon>",8,福島県,,南相馬市,2016/11/26 19:35:47,2016/11/26 19:58:17,0.39,171
87,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86301,37.72197 140.86301,37.72054 140.86481,37.72054 140.86481,37.72197</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/20 01:21:16,2016/11/20 01:30:06,0.20,81
88,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.67221 140.86481,37.67079 140.86660,37.67079 140.86660,37.67221</coordinates></LinearRing></outerBoundaryIs></Polygon>",5,福島県,,南相馬市,2016/11/26 19:35:10,2016/11/26 19:58:41,0.34,137
89,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.67363 140.86481,37.67221 140.86660,37.67221 140.86660,37.67363</coordinates></LinearRing></outerBoundaryIs></Polygon>",21,福島県,,南相馬市,2016/11/26 19:35:14,2016/11/26 19:58:39,0.34,144
90,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.67505 140.86481,37.67363 140.86660,37.67363 140.86660,37.67505</coordinates></LinearRing></outerBoundaryIs></Polygon>",2,福島県,,南相馬市,2016/11/26 19:58:27,2016/11/26 19:58:28,0.52,151
91,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.72197 140.86481,37.72054 140.86660,37.72054 140.86660,37.72197</coordinates></LinearRing></outerBoundaryIs></Polygon>",9,福島県,,南相馬市,2016/11/20 01:21:11,2016/11/20 01:30:11,0.17,80
92,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86481,37.72339 140.86481,37.72197 140.86660,37.72197 140.86660,37.72339</coordinates></LinearRing></outerBoundaryIs></Polygon>",20,福島県,,南相馬市,2016/11/20 01:20:51,2016/11/20 01:30:21,0.15,81
93,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66652 140.86660,37.66510 140.86840,37.66510 140.86840,37.66652</coordinates></LinearRing></outerBoundaryIs></Polygon>",11,福島県,,南相馬市,2016/11/26 19:34:14,2016/11/26 19:59:30,0.79,113
94,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66794 140.86660,37.66652 140.86840,37.66652 140.86840,37.66794</coordinates></LinearRing></outerBoundaryIs></Polygon>",7,福島県,,南相馬市,2016/11/26 19:34:28,2016/11/26 19:59:18,0.66,119
95,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.66937 140.86660,37.66794 140.86840,37.66794 140.86840,37.66937</coordinates></LinearRing></outerBoundaryIs></Polygon>",14,福島県,,南相馬市,2016/11/26 19:34:35,2016/11/26 19:59:10,0.52,126
96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.86660,37.67079 140.86660,37.66937 140.86840,37.66937 140.86840,37.67079</coordinates></LinearRing></outerBoundaryIs></Polygon>",15,福島県,,南相馬市,2016/11/26 19:34:48,2016/11/26 19:58:59,0.63,127
