FID_1,geometry,Join_Count,PREF,CITY1,CITY2,FirstDate,LastDate,radiation,Elev
46,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.52379 140.99955,37.50099 141.02830,37.50099 141.02830,37.52379</coordinates></LinearRing></outerBoundaryIs></Polygon>",515,福島県,,南相馬市,2016/09/02 19:44:55,2016/09/02 19:58:33,0.12,9
47,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.54659 140.99955,37.52379 141.02830,37.52379 141.02830,37.54659</coordinates></LinearRing></outerBoundaryIs></Polygon>",1498,福島県,,南相馬市,2016/09/02 19:54:05,2016/09/03 00:52:52,0.13,12
48,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.56938 140.99955,37.54659 141.02830,37.54659 141.02830,37.56938</coordinates></LinearRing></outerBoundaryIs></Polygon>",1294,福島県,,南相馬市,2016/06/26 00:59:29,2016/12/25 21:32:03,0.11,10
49,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.59217 140.99955,37.56938 141.02830,37.56938 141.02830,37.59217</coordinates></LinearRing></outerBoundaryIs></Polygon>",1640,福島県,,南相馬市,2016/06/26 00:53:43,2016/12/25 21:34:55,0.11,14
50,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.61494 140.99955,37.59217 141.02830,37.59217 141.02830,37.61494</coordinates></LinearRing></outerBoundaryIs></Polygon>",2248,福島県,,南相馬市,2016/10/24 00:26:55,2016/12/25 21:38:25,0.10,16
51,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.63772 140.99955,37.61494 141.02830,37.61494 141.02830,37.63772</coordinates></LinearRing></outerBoundaryIs></Polygon>",1736,福島県,,南相馬市,2016/11/13 22:49:53,2016/12/25 23:40:12,0.09,16
52,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.66048 140.99955,37.63772 141.02830,37.63772 141.02830,37.66048</coordinates></LinearRing></outerBoundaryIs></Polygon>",1638,福島県,,南相馬市,2016/11/14 00:14:35,2016/12/25 23:59:42,0.10,14
53,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.68324 140.99955,37.66048 141.02830,37.66048 141.02830,37.68324</coordinates></LinearRing></outerBoundaryIs></Polygon>",1211,福島県,,南相馬市,2016/11/14 00:36:38,2016/11/19 20:37:44,0.09,13
54,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.70599 140.99955,37.68324 141.02830,37.68324 141.02830,37.70599</coordinates></LinearRing></outerBoundaryIs></Polygon>",345,Error,Error,Error,2016/11/19 20:42:14,2016/11/19 20:58:34,0.08,10
55,"<Polygon><outerBoundaryIs><LinearRing><coordinates>140.99955,37.72873 140.99955,37.70599 141.02830,37.70599 141.02830,37.72873</coordinates></LinearRing></outerBoundaryIs></Polygon>",506,Error,Error,Error,2016/11/19 21:23:41,2016/11/19 21:48:55,0.08,11
56,"<Polygon><outerBoundaryIs><LinearRing><coordinates>141.02830,37.54659 141.02830,37.52379 141.05705,37.52379 141.05705,37.54659</coordinates></LinearRing></outerBoundaryIs></Polygon>",43,Error,Error,Error,2016/09/03 00:34:53,2016/09/03 00:35:51,0.08,9
